ticker,session_date,entry_open,prior_close,prior_poc,prior_val,prior_vah,gap_pct,target_px,stop_px,outcome,exit_px,exit_date,bars_held,underlying_pnl,underlying_pct,status,symbol,expiry,strike,entry_opt,exit_opt,opt_pnl,opt_pnl_pct
SPY,2025-04-21,521.16,526.39,527.92,526.17,529.38,-0.00993559908052968,527.92,515.93,target,527.92,2025-04-22,1,6.759999999999991,0.01297106454831528,ok,SPY250425C00521000,2025-04-25,521.0,8.26,10.5,224.00000000000003,0.27118644067796616
JPM,2025-04-24,239.74,240.77,241.93,240.28,244.53,-0.004277941604020439,241.93,238.71,target,241.93,2025-04-25,1,2.1899999999999977,0.009134896137482263,ok,JPM250425C00240000,2025-04-25,240.0,2.2,2.87,67.0,0.3045454545454545
SPY,2025-04-30,547.57,554.14,554.52,551.77,555.48,-0.01185620962211704,554.52,541.0000000000001,target,554.52,2025-05-01,1,6.949999999999932,0.012692441149076705,ok,SPY250502C00548000,2025-05-02,548.0,5.61,13.15,754.0,1.3440285204991087
JPM,2025-04-30,241.21,244.67,244.72,243.83,245.08,-0.014141496709854007,244.72,237.75000000000003,target,244.72,2025-05-01,1,3.509999999999991,0.014551635504332286,ok,JPM250502C00240000,2025-05-02,240.0,4.1,7.35,325.0,0.7926829268292683
SPY,2025-05-05,562.57,566.62,567.73,565.62,568.02,-0.007147647453319605,567.73,558.5200000000001,stop,558.5200000000001,2025-05-06,1,-4.0499999999999545,-0.007199104111488267,ok,SPY250509C00563000,2025-05-09,563.0,5.87,3.97,-190.0,-0.32367972742759793
JPM,2025-05-05,251.18,252.455,253.08,252.08,253.43,-0.005050405022677331,253.08,249.905,stop,249.905,2025-05-06,1,-1.2750000000000057,-0.005076041086073755,ok,JPM250509C00250000,2025-05-09,250.0,4.29,3.1,-119.0,-0.2773892773892774
SPY,2025-05-06,557.93,563.53,564.93,563.38,565.88,-0.009937359146806777,564.93,552.3299999999999,target,564.93,2025-05-08,2,7.0,0.012546376785618268,ok,SPY250509C00558000,2025-05-09,558.0,5.46,11.45,598.9999999999999,1.097069597069597
JPM,2025-05-06,250.0,252.68,254.33,252.78,255.12,-0.010606300459078703,254.33,247.32,target,254.33,2025-05-08,2,4.3300000000000125,0.01732000000000005,ok,JPM250509C00250000,2025-05-09,250.0,3.0,5.3,229.99999999999997,0.7666666666666666
SPY,2025-05-15,585.56,587.56,587.52,586.67,587.88,-0.0034039076860235555,587.52,583.56,target,587.52,2025-05-16,1,1.9600000000000364,0.003347223170981687,ok,SPY250516C00586000,2025-05-16,586.0,2.74,5.6,285.99999999999994,1.043795620437956
SPY,2025-05-19,588.1,594.29,590.52,589.77,593.38,-0.010415790270743141,590.52,581.9100000000001,target,590.52,2025-05-20,1,2.419999999999959,0.004114946437680597,ok,SPY250523C00588000,2025-05-23,588.0,5.27,7.16,189.00000000000006,0.3586337760910817
JPM,2025-05-19,265.55,267.6,267.62,266.62,267.82,-0.007660687593423061,267.62,263.5,stop,263.5,2025-05-20,1,-2.0500000000000114,-0.007719826774618758,ok,JPM250523C00265000,2025-05-23,265.0,4.0,3.25,-75.0,-0.1875
JPM,2025-05-20,262.52,264.92,265.18,264.08,266.38,-0.009059338668277343,265.18,260.11999999999995,target,265.18,2025-05-21,1,2.660000000000025,0.010132561328660769,ok,JPM250523C00262500,2025-05-23,262.5,3.8,2.54,-125.99999999999997,-0.33157894736842103
SPY,2025-05-21,588.44,592.83,592.98,591.73,593.73,-0.0074051583084526525,592.98,584.0500000000001,stop,584.0500000000001,2025-05-22,1,-4.389999999999986,-0.0074604037794847155,ok,SPY250523C00588000,2025-05-23,588.0,4.0,1.2,-280.0,-0.7
JPM,2025-05-21,264.35,265.81,265.93,265.48,266.38,-0.005492645122455813,265.93,262.89000000000004,stop,262.89000000000004,2025-05-22,1,-1.4599999999999795,-0.005522980896538602,ok,JPM250523C00265000,2025-05-23,265.0,2.17,0.36,-181.0,-0.8341013824884793
JPM,2025-05-22,259.44,261.0,261.57,260.72,264.02,-0.0059770114942528825,261.57,257.88,target,261.57,2025-05-23,1,2.1299999999999955,0.00820999074930618,ok,JPM250523C00260000,2025-05-23,260.0,1.84,0.6,-124.00000000000003,-0.673913043478261
SPY,2025-05-23,575.98,583.03,583.02,582.42,585.27,-0.012092002126820154,583.02,568.9300000000001,target,583.02,2025-05-27,1,7.039999999999964,0.01222264661967423,ok,SPY250530C00576000,2025-05-30,576.0,7.36,13.58,622.0,0.8451086956521738
JPM,2025-05-23,256.81,260.61,261.88,260.48,262.03,-0.014581174935727758,261.88,253.01,target,261.88,2025-05-27,1,5.069999999999993,0.01974222187609514,ok,JPM250530C00257500,2025-05-30,257.5,3.63,7.1,347.0,0.9559228650137741
JPM,2025-06-02,263.02,263.84,264.02,263.47,264.68,-0.003107944208611254,264.02,262.2,target,264.02,2025-06-03,1,1.0,0.0038019922439358226,ok,JPM250606C00262500,2025-06-06,262.5,3.64,4.0,35.999999999999986,0.09890109890109887
JPM,2025-06-12,266.86,268.24,268.12,267.82,268.82,-0.005144646585147612,268.12,265.48,stop,265.48,2025-06-13,1,-1.3799999999999955,-0.005171250843138707,ok,JPM250613C00267500,2025-06-13,267.5,1.18,0.28,-89.99999999999999,-0.7627118644067796
JPM,2025-06-13,265.08,268.21,267.88,267.18,268.12,-0.011669960105887162,267.88,261.95,target,267.88,2025-06-16,1,2.8000000000000114,0.010562848951260041,ok,JPM250620C00265000,2025-06-20,265.0,3.75,7.09,334.0,0.8906666666666666
SPY,2025-06-13,598.5,603.72,603.27,602.38,603.48,-0.008646392367322646,603.27,593.28,target,603.27,2025-06-16,1,4.769999999999982,0.007969924812030045,ok,SPY250620C00598000,2025-06-20,598.0,5.55,6.99,144.00000000000003,0.25945945945945953
JPM,2025-06-17,268.17,270.44,270.68,270.23,271.62,-0.008393728738352247,270.68,265.90000000000003,target,270.68,2025-06-18,1,2.509999999999991,0.0093597344967744,ok,JPM250620C00267500,2025-06-20,267.5,2.68,8.79,611.0,2.2798507462686564
SPY,2025-06-17,600.21,602.71,602.08,601.78,603.53,-0.004147931841183985,602.08,597.71,stop,597.71,2025-06-18,1,-2.5,-0.004165208843571417,ok,SPY250620C00600000,2025-06-20,600.0,3.51,2.76,-75.0,-0.2136752136752137
JPM,2025-06-27,285.81,289.0,288.82,288.38,289.22,-0.011038062283737016,288.82,282.62,target,288.82,2025-06-30,1,3.009999999999991,0.010531471956894408,no_bars,JPM250704C00286000,,,,,,
SPY,2025-07-07,623.36,625.34,625.33,624.88,626.18,-0.0031662775450155404,625.33,621.38,stop,621.38,2025-07-08,1,-1.9800000000000182,-0.003176334702258756,ok,SPY250711C00623000,2025-07-11,623.0,4.44,2.14,-230.00000000000003,-0.5180180180180181
JPM,2025-07-08,289.275,291.96,291.18,290.38,293.48,-0.009196465269214969,291.18,286.59,stop,286.59,2025-07-09,1,-2.6850000000000023,-0.00928182525278715,ok,JPM250711C00290000,2025-07-11,290.0,1.86,0.22,-164.0,-0.8817204301075269
JPM,2025-07-11,285.52,288.095,288.02,286.48,288.27,-0.008938023915722402,288.02,282.94499999999994,target,288.02,2025-07-14,1,2.5,0.008755954048753152,ok,JPM250718C00285000,2025-07-18,285.0,6.0,6.67,67.0,0.11166666666666665
SPY,2025-07-11,622.74,625.84,626.38,624.98,626.77,-0.004953342707401289,626.38,619.64,target,626.38,2025-07-15,2,3.6399999999999864,0.005845136011818714,ok,SPY250718C00623000,2025-07-18,623.0,4.45,4.5,4.999999999999982,0.011235955056179735
JPM,2025-07-17,283.44,285.61,285.62,284.43,286.43,-0.007597773187213388,285.62,281.27,target,285.62,2025-07-18,1,2.180000000000007,0.007691222128140019,ok,JPM250718C00282500,2025-07-18,282.5,3.75,8.78,502.99999999999994,1.3413333333333333
JPM,2025-08-01,290.4,296.25,297.02,295.88,298.02,-0.01974683544303805,297.02,284.54999999999995,timeout,288.81,2025-08-08,5,-1.589999999999975,-0.005475206611570162,ok,JPM250808C00290000,2025-08-08,290.0,3.31,0.29,-302.0,-0.9123867069486404
SPY,2025-08-01,626.3,631.97,633.02,630.88,637.58,-0.008971944870800944,633.02,620.6299999999999,target,633.02,2025-08-06,3,6.720000000000027,0.010729682260897377,ok,SPY250808C00626000,2025-08-08,626.0,6.03,7.75,171.99999999999997,0.2852404643449419
SPY,2025-08-14,642.79,644.88,643.98,642.88,644.73,-0.003240913038084654,643.98,640.6999999999999,target,643.98,2025-08-15,1,1.1900000000000546,0.0018513044695780186,ok,SPY250815C00643000,2025-08-15,643.0,2.15,1.08,-106.99999999999999,-0.4976744186046511
SPY,2025-09-02,637.5,645.04,644.73,643.93,644.83,-0.011689197569142943,644.73,629.96,target,644.73,2025-09-04,2,7.230000000000018,0.011341176470588264,ok,SPY250905C00638000,2025-09-05,638.0,4.42,8.95,452.99999999999994,1.0248868778280542
JPM,2025-09-02,300.26,301.49,301.47,301.07,302.38,-0.0040797373047199515,301.47,299.03,stop,299.03,2025-09-03,1,-1.2300000000000182,-0.004096449743555646,ok,JPM250905C00300000,2025-09-05,300.0,2.79,1.39,-140.0,-0.5017921146953406
JPM,2025-09-22,309.8,314.76,313.58,311.78,315.73,-0.015758037870123205,313.58,304.84000000000003,target,313.58,2025-09-23,1,3.7799999999999727,0.012201420271142583,ok,JPM250926C00310000,2025-09-26,310.0,3.65,5.25,160.0,0.4383561643835617
SPY,2025-09-25,657.94,661.04,660.68,659.68,662.68,-0.004689580055669716,660.68,654.8400000000001,target,660.68,2025-09-26,1,2.7399999999998954,0.004164513481472315,ok,SPY250926C00658000,2025-09-26,658.0,2.39,1.51,-88.00000000000001,-0.3682008368200837
JPM,2025-10-14,305.84,307.94,307.88,307.53,308.68,-0.006819510294213232,307.88,303.73999999999995,target,307.88,2025-10-15,1,2.0400000000000205,0.006670154329061015,ok,JPM251017C00305000,2025-10-17,305.0,5.98,5.57,-41.000000000000014,-0.06856187290969902
SPY,2025-10-14,657.17,663.05,663.02,661.42,663.88,-0.008868109494004971,663.02,651.29,target,663.02,2025-10-15,1,5.850000000000023,0.00890180622974272,ok,SPY251017C00657000,2025-10-17,657.0,5.79,10.17,438.0,0.7564766839378239
JPM,2025-10-29,303.51,305.39,305.58,304.83,307.13,-0.006156062739447904,305.58,301.63,target,305.58,2025-10-30,1,2.069999999999993,0.006820203617673201,ok,JPM251031C00305000,2025-10-31,305.0,2.4,6.25,385.0,1.6041666666666667
SPY,2025-10-30,683.9,687.3,688.38,686.18,689.62,-0.004946893641786669,688.38,680.5,stop,680.5,2025-10-31,1,-3.3999999999999773,-0.004971487059511591,ok,SPY251031C00684000,2025-10-31,684.0,3.27,0.55,-272.0,-0.8318042813455657
SPY,2025-11-04,676.11,683.35,683.23,682.33,683.83,-0.010594863539913674,683.23,668.87,stop,668.87,2025-11-06,2,-7.240000000000009,-0.010708316694029092,ok,SPY251107C00676000,2025-11-07,676.0,4.98,1.31,-367.00000000000006,-0.7369477911646587
JPM,2025-11-04,306.71,309.66,310.07,309.12,310.93,-0.00952657753665325,310.07,303.75999999999993,target,310.07,2025-11-05,1,3.3600000000000136,0.01095497375370876,ok,JPM251107C00307500,2025-11-07,307.5,3.0,4.0,100.0,0.3333333333333333
SPY,2025-11-07,667.91,670.26,671.38,669.38,672.93,-0.003506102109629133,671.38,665.56,target,671.38,2025-11-10,1,3.4700000000000273,0.005195310745459759,ok,SPY251114C00668000,2025-11-14,668.0,6.63,10.29,365.99999999999994,0.5520361990950226
SPY,2025-11-13,680.5,683.33,682.98,682.38,683.83,-0.004141483616993314,682.98,677.67,stop,677.67,2025-11-14,1,-2.830000000000041,-0.004158706833210934,ok,SPY251114C00680000,2025-11-14,680.0,3.26,0.06,-320.0,-0.9815950920245399
JPM,2025-11-13,319.23,320.48,320.98,320.08,321.58,-0.0039003994008986517,320.98,317.98,stop,317.98,2025-11-14,1,-1.25,-0.003915672085956833,ok,JPM251114C00320000,2025-11-14,320.0,2.08,0.01,-207.00000000000003,-0.9951923076923078
JPM,2025-11-14,307.51,309.48,309.58,309.12,314.43,-0.0063655163500065505,309.58,305.53999999999996,stop,305.53999999999996,2025-11-17,1,-1.9700000000000273,-0.006406295730220245,ok,JPM251121C00307500,2025-11-21,307.5,4.7,2.45,-225.0,-0.4787234042553191
SPY,2025-11-14,665.38,672.06,671.73,670.67,675.73,-0.009939588727196903,671.73,658.7,target,671.73,2025-11-17,1,6.350000000000023,0.009543418798280716,ok,SPY251121C00665000,2025-11-21,665.0,8.86,9.8,94.00000000000013,0.10609480812641099
SPY,2025-11-17,669.7,671.95,671.98,670.73,675.42,-0.0033484634273383434,671.98,667.45,stop,667.45,2025-11-18,1,-2.25,-0.0033597133044646855,ok,SPY251121C00670000,2025-11-21,670.0,6.95,1.8,-515.0,-0.7410071942446044
SPY,2025-11-18,662.095,665.69,665.03,662.18,670.63,-0.005400411602998433,665.03,658.5,target,665.03,2025-11-19,1,2.9349999999999454,0.00443289860216426,ok,SPY251121C00662000,2025-11-21,662.0,7.08,6.2,-87.99999999999999,-0.12429378531073444
SPY,2025-12-01,678.81,683.39,682.58,681.58,683.02,-0.006701883258461554,682.58,674.2299999999999,target,682.58,2025-12-02,1,3.7700000000000955,0.005553836861566706,ok,SPY251205C00679000,2025-12-05,679.0,4.77,6.36,159.00000000000009,0.33333333333333354
JPM,2025-12-16,319.09,320.06,320.12,319.88,320.73,-0.0030306817471724905,320.12,318.11999999999995,stop,318.11999999999995,2025-12-17,1,-0.9700000000000273,-0.0030398947005547882,ok,JPM251219C00320000,2025-12-19,320.0,2.5,1.05,-145.0,-0.58
SPY,2025-12-29,687.54,690.25,690.23,689.77,690.58,-0.003926113726910593,690.23,684.8299999999999,stop,684.8299999999999,2025-12-31,2,-2.7100000000000364,-0.003941588853012242,ok,SPY260102C00688000,2026-01-02,688.0,3.03,0.65,-238.0,-0.7854785478547855
JPM,2026-01-06,332.62,334.07,335.38,334.53,336.88,-0.004340407698985208,335.38,331.17,stop,331.17,2026-01-07,1,-1.4499999999999886,-0.004359328963982889,ok,JPM260109C00332500,2026-01-09,332.5,3.4,0.51,-288.99999999999994,-0.85
JPM,2026-01-07,331.14,334.68,335.18,333.18,335.73,-0.010577267837934804,335.18,327.59999999999997,stop,327.59999999999997,2026-01-08,1,-3.5400000000000205,-0.01069034245334306,ok,JPM260109C00330000,2026-01-09,330.0,3.8,2.61,-119.0,-0.3131578947368421
JPM,2026-01-12,321.884,329.25,329.48,329.18,330.98,-0.022372057706909598,329.48,314.51800000000003,stop,314.51800000000003,2026-01-13,1,-7.3659999999999854,-0.02288402033030528,ok,JPM260116C00322500,2026-01-16,322.5,7.25,1.1,-615.0,-0.8482758620689655
SPY,2026-01-12,690.68,693.99,694.78,692.18,695.28,-0.004769521174656781,694.78,687.3699999999999,target,694.78,2026-01-13,1,4.100000000000023,0.0059361788382464,ok,SPY260116C00691000,2026-01-16,691.0,4.1,5.11,101.00000000000007,0.24634146341463434
JPM,2026-01-14,308.2,310.77,311.12,310.62,315.88,-0.008269781510441785,311.12,305.63,target,311.12,2026-01-15,1,2.920000000000016,0.00947436729396501,ok,JPM260116C00307500,2026-01-16,307.5,4.75,4.5,-25.0,-0.05263157894736842
SPY,2026-01-14,691.0,693.75,692.77,692.12,694.23,-0.003963963963963964,692.77,688.25,target,692.77,2026-01-15,1,1.7699999999999818,0.0025615050651229838,ok,SPY260116C00691000,2026-01-16,691.0,3.43,4.7,127.0,0.37026239067055394
SPY,2026-01-20,681.49,691.58,692.48,691.62,693.12,-0.014589779924231515,692.48,671.4,target,692.48,2026-01-26,4,10.990000000000009,0.01612642885442194,ok,SPY260130C00681000,2026-01-30,681.0,9.18,13.6,442.0,0.4814814814814815
JPM,2026-01-20,306.21,312.43,311.88,310.02,314.62,-0.01990845949492695,311.88,299.98999999999995,stop,299.98999999999995,2026-01-23,3,-6.220000000000027,-0.020312857189510557,ok,JPM260123C00305000,2026-01-23,305.0,4.6,0.02,-458.0,-0.9956521739130436
JPM,2026-01-23,302.0,303.63,304.93,304.73,307.08,-0.0053683759839277916,304.93,300.37,stop,300.37,2026-01-26,1,-1.6299999999999955,-0.005397350993377468,ok,JPM260130C00302500,2026-01-30,302.5,2.75,2.0,-75.0,-0.2727272727272727
JPM,2026-02-02,304.46,305.91,305.93,305.07,307.28,-0.004739956196267024,305.93,303.00999999999993,target,305.93,2026-02-03,1,1.4700000000000273,0.004828220455889205,ok,JPM260206C00305000,2026-02-06,305.0,4.0,11.41,741.0,1.8525
SPY,2026-02-02,689.58,691.85,691.62,690.23,692.68,-0.003281058032810554,691.62,687.3100000000001,target,691.62,2026-02-03,1,2.0399999999999636,0.002958322457147776,ok,SPY260206C00690000,2026-02-06,690.0,5.29,5.75,46.0,0.08695652173913043
JPM,2026-02-05,315.0,317.27,317.18,316.28,318.23,-0.007154789296183005,317.18,312.73,target,317.18,2026-02-06,1,2.180000000000007,0.006920634920634943,ok,JPM260206C00315000,2026-02-06,315.0,3.31,7.58,426.99999999999994,1.2900302114803623
SPY,2026-02-05,680.94,686.12,687.88,685.12,690.77,-0.0075496997609746834,687.88,675.7600000000001,target,687.88,2026-02-06,1,6.939999999999941,0.010191793696948248,ok,SPY260206C00681000,2026-02-06,681.0,5.0,6.04,104.0,0.20800000000000002
JPM,2026-02-09,321.34,322.35,322.38,321.68,323.38,-0.0031332402667909034,322.38,320.3299999999999,target,322.38,2026-02-10,1,1.0400000000000205,0.003236447376610508,ok,JPM260213C00320000,2026-02-13,320.0,5.19,6.4,121.0,0.233140655105973
JPM,2026-02-13,298.52,302.59,302.88,300.32,304.18,-0.013450543639908765,302.88,294.45,target,302.88,2026-02-17,1,4.360000000000014,0.01460538657376395,ok,JPM260220C00300000,2026-02-20,300.0,5.5,8.98,348.00000000000006,0.6327272727272728
NVDA,2026-02-17,181.75,182.78,183.88,182.48,184.38,-0.005635189845716168,183.88,180.72,target,183.88,2026-02-18,1,2.1299999999999955,0.011719394773039866,ok,NVDA260220C00182500,2026-02-20,182.5,3.65,8.35,469.99999999999994,1.2876712328767121
SPY,2026-02-19,683.84,686.26,688.38,685.58,688.73,-0.0035263602716171117,688.38,681.4200000000001,target,688.38,2026-02-20,1,4.539999999999964,0.00663897987833406,ok,SPY260220C00684000,2026-02-20,684.0,3.78,4.87,109.00000000000003,0.2883597883597884
NVDA,2026-02-19,187.055,187.84,189.18,188.03,189.97,-0.004179088586030646,189.18,186.27,target,189.18,2026-02-20,1,2.125,0.011360295100371547,ok,NVDA260220C00187500,2026-02-20,187.5,2.13,2.38,25.0,0.11737089201877934
JPM,2026-02-19,307.17,308.82,311.23,309.68,311.68,-0.00534291820477941,311.23,305.52000000000004,stop,305.52000000000004,2026-02-23,2,-1.6499999999999773,-0.005371618322101693,ok,JPM260227C00307500,2026-02-27,307.5,5.65,1.45,-420.0,-0.743362831858407
SPY,2026-02-20,682.32,684.52,683.27,682.73,684.83,-0.003213930929702466,683.27,680.1200000000001,target,683.27,2026-02-23,1,0.9499999999999318,0.001392308594207896,ok,SPY260227C00682000,2026-02-27,682.0,8.04,6.53,-150.9999999999999,-0.18781094527363174
NVDA,2026-02-26,194.27,195.88,197.07,195.88,197.43,-0.008219317949765086,197.07,192.66000000000003,stop,192.66000000000003,2026-02-27,1,-1.6099999999999852,-0.008287435013125986,ok,NVDA260227C00195000,2026-02-27,195.0,3.3,0.01,-329.0,-0.9969696969696971
SPY,2026-02-27,683.09,689.32,689.08,685.62,689.58,-0.009037892415714063,689.08,676.86,stop,676.86,2026-03-03,2,-6.230000000000018,-0.009120320894757672,ok,SPY260306C00683000,2026-03-06,683.0,8.0,2.49,-551.0,-0.68875
JPM,2026-02-27,300.0,306.17,306.78,305.62,307.43,-0.020152203024463584,306.78,293.83,stop,293.83,2026-03-02,1,-6.170000000000016,-0.02056666666666672,ok,JPM260306C00300000,2026-03-06,300.0,5.5,4.25,-125.0,-0.22727272727272727
NVDA,2026-02-27,181.25,184.87,185.08,184.58,187.68,-0.019581327419267616,185.08,177.63,stop,177.63,2026-03-02,1,-3.6200000000000045,-0.019972413793103473,ok,NVDA260306C00180000,2026-03-06,180.0,5.9,4.27,-163.00000000000009,-0.2762711864406781
JPM,2026-03-02,294.81,300.1,296.48,295.73,298.83,-0.017627457514162014,296.48,289.52,target,296.48,2026-03-03,1,1.670000000000016,0.005664665377700946,ok,JPM260306C00295000,2026-03-06,295.0,3.85,4.4,55.00000000000003,0.14285714285714293
SPY,2026-03-02,678.7,686.23,685.68,683.77,685.93,-0.010972997391545069,685.68,671.1700000000001,stop,671.1700000000001,2026-03-03,1,-7.529999999999973,-0.011094739944010567,ok,SPY260306C00679000,2026-03-06,679.0,7.39,4.18,-321.0,-0.4343707713125846
NVDA,2026-03-02,175.01,177.15,178.88,178.03,181.33,-0.012080158058142899,178.88,172.86999999999998,target,178.88,2026-03-03,1,3.8700000000000045,0.02211302211302214,ok,NVDA260306C00175000,2026-03-06,175.0,3.95,6.31,235.99999999999994,0.5974683544303796
JPM,2026-03-03,292.285,297.53,297.52,297.12,299.27,-0.01762847443955214,297.52,287.0400000000001,target,297.52,2026-03-04,1,5.234999999999957,0.017910600954547638,ok,JPM260306C00292500,2026-03-06,292.5,4.21,6.75,254.0,0.6033254156769596
AMZN,2026-03-03,203.1,208.2,208.48,207.38,208.93,-0.02449567723342937,208.48,198.0,target,208.48,2026-03-04,1,5.3799999999999955,0.026489414081733116,ok,AMZN260306C00202500,2026-03-06,202.5,4.5,13.87,936.9999999999999,2.082222222222222
ARMK,2026-03-03,40.5,41.26,41.38,41.23,41.53,-0.01841977702375177,41.38,39.74,target,41.38,2026-03-05,2,0.8800000000000026,0.021728395061728457,no_bars,ARMK260306C00040000,,,,,,
SPY,2026-03-03,675.06,686.37,686.38,683.58,687.23,-0.016477992919271035,686.38,663.7499999999999,target,686.38,2026-03-04,1,11.32000000000005,0.01676887980327682,ok,SPY260306C00675000,2026-03-06,675.0,7.49,12.65,516.0,0.6889185580774366
NVDA,2026-03-03,178.49,182.35,182.68,180.48,183.18,-0.021168083356183084,182.68,174.63000000000002,target,182.68,2026-03-04,1,4.189999999999998,0.023474704465236133,ok,NVDA260306C00177500,2026-03-06,177.5,4.7,6.55,184.99999999999997,0.39361702127659565
NVDA,2026-03-05,181.17,182.9,183.08,181.88,183.78,-0.009458720612356579,183.08,179.43999999999997,stop,179.43999999999997,2026-03-06,1,-1.7300000000000182,-0.009549042335927682,ok,NVDA260306C00180000,2026-03-06,180.0,3.25,2.24,-100.99999999999997,-0.3107692307692307
SPY,2026-03-05,682.08,685.16,686.02,685.02,686.88,-0.004495300367797197,686.02,679.0000000000001,stop,679.0000000000001,2026-03-06,1,-3.0799999999999272,-0.004515599343185443,ok,SPY260306C00682000,2026-03-06,682.0,4.41,0.24,-417.0,-0.945578231292517
AMZN,2026-03-06,214.99,218.8603,217.98,216.88,219.23,-0.01768388328079595,217.98,211.11970000000002,stop,211.11970000000002,2026-03-09,1,-3.870299999999986,-0.018002232661984214,ok,AMZN260313C00215000,2026-03-13,215.0,4.95,1.54,-341.0,-0.6888888888888889
ARMK,2026-03-06,40.76,41.03,41.03,40.83,41.53,-0.006580550816475825,41.03,40.489999999999995,stop,40.489999999999995,2026-03-09,1,-0.2700000000000031,-0.006624141315014797,no_bars,ARMK260313C00041000,,,,,,
JPM,2026-03-06,286.34,293.41,293.23,292.68,295.08,-0.024095974915647217,293.23,279.2699999999999,stop,279.2699999999999,2026-03-12,4,-7.07000000000005,-0.024690926870154537,ok,JPM260313C00285000,2026-03-13,285.0,6.7,1.41,-529.0,-0.7895522388059701
SPY,2026-03-06,673.41,681.44,681.18,677.12,682.77,-0.011783869452923347,681.18,665.3799999999999,stop,665.3799999999999,2026-03-09,1,-8.030000000000086,-0.011924384847269993,ok,SPY260313C00673000,2026-03-13,673.0,10.37,5.85,-451.99999999999994,-0.43587270973963355
JPM,2026-03-09,285.5,289.37,287.02,286.02,288.93,-0.013373881190171768,287.02,281.63,target,287.02,2026-03-10,1,1.5199999999999818,0.005323992994745996,ok,JPM260313C00285000,2026-03-13,285.0,5.77,7.6,183.0,0.31715771230502604
NVDA,2026-03-09,176.83,177.69,181.58,179.98,182.43,-0.004839889695537088,181.58,175.97000000000003,target,181.58,2026-03-10,1,4.75,0.02686195781258836,ok,NVDA260313C00177500,2026-03-13,177.5,4.65,8.68,402.99999999999994,0.8666666666666665
SPY,2026-03-09,666.39,672.46,672.88,671.77,674.92,-0.009026559200547318,672.88,660.3199999999999,target,672.88,2026-03-10,1,6.490000000000009,0.00973904170230647,ok,SPY260313C00666000,2026-03-13,666.0,9.82,16.71,689.0,0.7016293279022404
AMZN,2026-03-09,210.45,213.105,215.07,213.88,216.47,-0.012458647145773216,215.07,207.795,target,215.07,2026-03-10,1,4.6200000000000045,0.021952957947255904,ok,AMZN260313C00210000,2026-03-13,210.0,5.3,5.74,44.00000000000004,0.08301886792452838
ARMK,2026-03-11,39.74,39.99,40.02,39.88,40.08,-0.00625156289072268,40.02,39.49,target,40.02,2026-03-12,1,0.28000000000000114,0.007045797684952218,no_bars,ARMK260313C00040000,,,,,,
AMZN,2026-03-12,210.39,212.63,212.98,211.73,213.68,-0.010534731693552223,212.98,208.14999999999998,stop,208.14999999999998,2026-03-13,1,-2.240000000000009,-0.01064689386377684,ok,AMZN260313C00210000,2026-03-13,210.0,2.48,0.12,-236.0,-0.9516129032258064
SPY,2026-03-12,671.16,676.35,674.88,673.83,676.43,-0.007673541805278412,674.88,665.9699999999999,stop,665.9699999999999,2026-03-13,1,-5.190000000000055,-0.0077328803861971135,ok,SPY260313C00671000,2026-03-13,671.0,4.64,0.19,-444.99999999999994,-0.9590517241379309
NVDA,2026-03-12,184.05,186.01,185.58,185.03,186.33,-0.010537067899575182,185.58,182.09000000000003,target,185.58,2026-03-13,1,1.5300000000000011,0.00831295843520783,ok,NVDA260313C00185000,2026-03-13,185.0,1.59,0.05,-154.0,-0.9685534591194969
ARMK,2026-03-12,39.47,39.775,39.77,39.52,39.83,-0.007668133249528591,39.77,39.165,target,39.77,2026-03-13,1,0.30000000000000426,0.007600709399544066,no_bars,ARMK260313C00039000,,,,,,
JPM,2026-03-12,282.83,287.47,287.12,285.88,287.68,-0.016140814693707317,287.12,278.18999999999994,target,287.12,2026-03-13,1,4.2900000000000205,0.015168122193543899,ok,JPM260313C00282500,2026-03-13,282.5,3.0,3.2,20.000000000000018,0.06666666666666672
ARMK,2026-03-16,39.51,40.02,40.48,40.18,40.53,-0.012743628185907173,40.48,38.99999999999999,target,40.48,2026-03-17,1,0.9699999999999989,0.0245507466464186,ok,ARMK260320C00040000,2026-03-20,40.0,0.85,0.85,0.0,0.0
SPY,2026-03-18,668.36,670.73,671.08,670.48,672.18,-0.0035334635397253804,671.08,665.99,stop,665.99,2026-03-19,1,-2.3700000000000045,-0.0035459931773295897,ok,SPY260320C00668000,2026-03-20,668.0,5.09,0.3,-479.0,-0.9410609037328095
ARMK,2026-03-18,40.73,40.89,40.98,40.93,41.08,-0.0039129371484471435,40.98,40.56999999999999,stop,40.56999999999999,2026-03-19,1,-0.1600000000000037,-0.003928308372207309,ok,ARMK260320C00040000,2026-03-20,40.0,0.75,0.1,-65.0,-0.8666666666666667
AMZN,2026-03-19,207.06,209.86,210.88,209.62,212.38,-0.013342228152101454,210.88,204.26,target,210.88,2026-03-23,2,3.819999999999993,0.018448758813870342,ok,AMZN260327C00207500,2026-03-27,207.5,4.65,5.7,104.99999999999999,0.22580645161290316
ARMK,2026-03-19,39.57,39.85,40.63,39.88,40.78,-0.007026348808030141,40.63,39.29,stop,39.29,2026-03-20,1,-0.28000000000000114,-0.007076067728076854,ok,ARMK260320C00040000,2026-03-20,40.0,0.05,0.1,5.0,1.0
