split,rule,level_name,target_mult,stop_mult,n_train,hit_train,stop,timeout,exp_train,n_oos,hit_oos,exp_oos,base_train,base_oos,edge_train,edge_oos
train,S2,prior_high,0.5,0.75,99,0.5252525252525253,0.47474747474747475,0.0,-0.09343434343434344,9,0.5555555555555556,-0.05555555555555555,-0.03914351555498656,-0.043968023255813955,-0.05429082787935688,-0.011587532299741597
train,S2,prior_low,0.5,0.75,88,0.5681818181818182,0.42045454545454547,0.011363636363636364,-0.03125,5,0.6,0.0,-0.03914351555498656,-0.043968023255813955,0.00789351555498656,0.043968023255813955
train,S2,vah,0.5,0.75,134,0.5373134328358209,0.4552238805970149,0.007462686567164179,-0.07276119402985075,4,0.75,0.1875,-0.03914351555498656,-0.043968023255813955,-0.03361767847486419,0.23146802325581395
train,S2,val,0.5,0.75,113,0.6371681415929203,0.35398230088495575,0.008849557522123894,0.05309734513274336,4,0.5,-0.125,-0.03914351555498656,-0.043968023255813955,0.09224086068772992,-0.08103197674418605
train,S3,poc,0.5,0.75,415,0.5975903614457831,0.4,0.0024096385542168677,-0.0012048192771084338,23,0.782608695652174,0.22826086956521738,-0.03914351555498656,-0.043968023255813955,0.037938696277878124,0.27222889282103135
train,S3,prior_close,0.5,0.75,455,0.6,0.3978021978021978,0.002197802197802198,0.0016483516483516484,32,0.5625,-0.046875,-0.03914351555498656,-0.043968023255813955,0.04079186720333821,-0.0029069767441860447
train,S3,prior_high,0.5,0.75,331,0.5558912386706949,0.44410876132930516,0.0,-0.05513595166163142,26,0.6538461538461539,0.0673076923076923,-0.03914351555498656,-0.043968023255813955,-0.01599243610664486,0.11127571556350627
train,S3,prior_low,0.5,0.75,211,0.5971563981042654,0.3981042654028436,0.004739336492890996,0.0,25,0.56,-0.05,-0.03914351555498656,-0.043968023255813955,0.03914351555498656,-0.0060319767441860475
train,S3,vah,0.5,0.75,422,0.5260663507109005,0.471563981042654,0.002369668246445498,-0.09063981042654029,20,0.55,-0.0625,-0.03914351555498656,-0.043968023255813955,-0.05149629487155373,-0.018531976744186045
train,S3,val,0.5,0.75,343,0.5685131195335277,0.42857142857142855,0.0029154518950437317,-0.03717201166180758,23,0.5652173913043478,-0.043478260869565216,-0.03914351555498656,-0.043968023255813955,0.0019715038931789816,0.0004897623862487391
train,S4,poc,0.5,0.75,404,0.5198019801980198,0.4801980198019802,0.0,-0.10024752475247525,30,0.4,-0.25,-0.03914351555498656,-0.043968023255813955,-0.06110400919748869,-0.20603197674418605
train,S4,prior_close,0.5,0.75,458,0.5655021834061136,0.4344978165938865,0.0,-0.04312227074235808,31,0.41935483870967744,-0.22580645161290322,-0.03914351555498656,-0.043968023255813955,-0.0039787551873715216,-0.18183842835708927
train,S4,prior_high,0.5,0.75,345,0.5391304347826087,0.4608695652173913,0.0,-0.07608695652173914,22,0.4090909090909091,-0.23863636363636365,-0.03914351555498656,-0.043968023255813955,-0.036943440966752575,-0.1946683403805497
train,S4,prior_low,0.5,0.75,291,0.5223367697594502,0.47766323024054985,0.0,-0.09707903780068729,33,0.6363636363636364,0.045454545454545456,-0.03914351555498656,-0.043968023255813955,-0.05793552224570073,0.08942256871035942
train,S4,vah,0.5,0.75,394,0.5456852791878173,0.4543147208121827,0.0,-0.06789340101522842,18,0.3888888888888889,-0.2638888888888889,-0.03914351555498656,-0.043968023255813955,-0.02874988546024186,-0.21992086563307495
train,S4,val,0.5,0.75,353,0.5552407932011332,0.4447592067988669,0.0,-0.05594900849858357,29,0.4482758620689655,-0.1896551724137931,-0.03914351555498656,-0.043968023255813955,-0.01680549294359701,-0.14568714915797915
train,S1,poc,0.5,1.0,159,0.6918238993710691,0.3081761006289308,0.0,0.03773584905660377,4,0.5,-0.25,-0.035014722826782745,-0.03488372093023256,0.07275057188338652,-0.21511627906976744
train,S1,prior_close,0.5,1.0,185,0.6378378378378379,0.3621621621621622,0.0,-0.043243243243243246,6,1.0,0.5,-0.035014722826782745,-0.03488372093023256,-0.008228520416460501,0.5348837209302325
train,S1,prior_high,0.5,1.0,116,0.646551724137931,0.35344827586206895,0.0,-0.03017241379310345,6,0.6666666666666666,0.0,-0.035014722826782745,-0.03488372093023256,0.004842309033679295,0.03488372093023256
train,S1,prior_low,0.5,1.0,95,0.5263157894736842,0.47368421052631576,0.0,-0.21052631578947367,6,0.8333333333333334,0.25,-0.035014722826782745,-0.03488372093023256,-0.17551159296269092,0.28488372093023256
train,S1,vah,0.5,1.0,183,0.6612021857923497,0.33879781420765026,0.0,-0.00819672131147541,2,0.5,-0.25,-0.035014722826782745,-0.03488372093023256,0.026818001515307333,-0.21511627906976744
train,S1,val,0.5,1.0,138,0.644927536231884,0.35507246376811596,0.0,-0.03260869565217391,5,0.2,-0.7,-0.035014722826782745,-0.03488372093023256,0.0024060271746088324,-0.6651162790697674
train,S2,poc,0.5,1.0,129,0.6744186046511628,0.3178294573643411,0.007751937984496124,0.01937984496124031,7,0.5714285714285714,-0.14285714285714285,-0.035014722826782745,-0.03488372093023256,0.054394567788023054,-0.10797342192691028
train,S2,prior_close,0.5,1.0,145,0.6482758620689655,0.3448275862068966,0.006896551724137931,-0.020689655172413793,11,0.8181818181818182,0.22727272727272727,-0.035014722826782745,-0.03488372093023256,0.014325067654368952,0.2621564482029598
train,S2,prior_high,0.5,1.0,99,0.6060606060606061,0.3939393939393939,0.0,-0.09090909090909091,9,0.5555555555555556,-0.16666666666666666,-0.035014722826782745,-0.03488372093023256,-0.05589436808230817,-0.1317829457364341
train,S2,prior_low,0.5,1.0,88,0.6022727272727273,0.38636363636363635,0.011363636363636364,-0.08522727272727272,5,0.6,-0.1,-0.035014722826782745,-0.03488372093023256,-0.050212549900489976,-0.06511627906976744
train,S2,vah,0.5,1.0,134,0.6119402985074627,0.3805970149253731,0.007462686567164179,-0.07462686567164178,4,0.75,0.125,-0.035014722826782745,-0.03488372093023256,-0.03961214284485904,0.15988372093023256
train,S2,val,0.5,1.0,113,0.6814159292035398,0.30973451327433627,0.008849557522123894,0.030973451327433628,4,0.5,-0.25,-0.035014722826782745,-0.03488372093023256,0.06598817415421637,-0.21511627906976744
train,S3,poc,0.5,1.0,415,0.6698795180722892,0.3253012048192771,0.004819277108433735,0.00963855421686747,23,0.8260869565217391,0.2391304347826087,-0.035014722826782745,-0.03488372093023256,0.044653277043650214,0.27401415571284127
train,S3,prior_close,0.5,1.0,455,0.6703296703296703,0.3252747252747253,0.004395604395604396,0.00989010989010989,32,0.59375,-0.109375,-0.035014722826782745,-0.03488372093023256,0.044904832716892634,-0.07449127906976744
train,S3,prior_high,0.5,1.0,331,0.6586102719033232,0.3413897280966767,0.0,-0.012084592145015106,26,0.7692307692307693,0.15384615384615385,-0.035014722826782745,-0.03488372093023256,0.02293013068176764,0.18872987477638642
train,S3,prior_low,0.5,1.0,211,0.6729857819905213,0.3175355450236967,0.009478672985781991,0.018957345971563982,25,0.6,-0.1,-0.035014722826782745,-0.03488372093023256,0.05397206879834673,-0.06511627906976744
train,S3,vah,0.5,1.0,422,0.6137440758293838,0.3815165876777251,0.004739336492890996,-0.07464454976303317,20,0.7,0.05,-0.035014722826782745,-0.03488372093023256,-0.039629826936250424,0.08488372093023255
train,S3,val,0.5,1.0,343,0.641399416909621,0.35276967930029157,0.0058309037900874635,-0.03206997084548105,23,0.6521739130434783,-0.021739130434782608,-0.035014722826782745,-0.03488372093023256,0.002944751981301695,0.01314459049544995
train,S4,poc,0.5,1.0,404,0.6188118811881188,0.3811881188118812,0.0,-0.07178217821782178,30,0.5,-0.25,-0.035014722826782745,-0.03488372093023256,-0.03676745539103903,-0.21511627906976744
train,S4,prior_close,0.5,1.0,458,0.6593886462882096,0.3406113537117904,0.0,-0.010917030567685589,31,0.5806451612903226,-0.12903225806451613,-0.035014722826782745,-0.03488372093023256,0.024097692259097157,-0.09414853713428356
train,S4,prior_high,0.5,1.0,345,0.6173913043478261,0.3826086956521739,0.0,-0.07391304347826087,22,0.5,-0.25,-0.035014722826782745,-0.03488372093023256,-0.03889832065147813,-0.21511627906976744
train,S4,prior_low,0.5,1.0,291,0.6391752577319587,0.36082474226804123,0.0,-0.041237113402061855,33,0.6363636363636364,-0.045454545454545456,-0.035014722826782745,-0.03488372093023256,-0.00622239057527911,-0.010570824524312898
train,S4,vah,0.5,1.0,394,0.631979695431472,0.3680203045685279,0.0,-0.05203045685279188,18,0.3888888888888889,-0.4166666666666667,-0.035014722826782745,-0.03488372093023256,-0.017015734026009137,-0.3817829457364341
train,S4,val,0.5,1.0,353,0.6402266288951841,0.3597733711048159,0.0,-0.039660056657223795,29,0.6551724137931034,-0.017241379310344827,-0.035014722826782745,-0.03488372093023256,-0.004645333830441051,0.01764234161988773
train,S1,poc,0.5,1.5,159,0.7672955974842768,0.23270440251572327,0.0,0.03459119496855346,4,0.75,0.0,-0.02202022788375368,-0.06540697674418605,0.056611422852307136,0.06540697674418605
train,S1,prior_close,0.5,1.5,185,0.7405405405405405,0.25405405405405407,0.005405405405405406,-0.010810810810810811,6,1.0,0.5,-0.02202022788375368,-0.06540697674418605,0.01120941707294287,0.565406976744186
train,S1,prior_high,0.5,1.5,116,0.7068965517241379,0.28448275862068967,0.008620689655172414,-0.07327586206896551,6,0.6666666666666666,-0.16666666666666666,-0.02202022788375368,-0.06540697674418605,-0.051255634185211826,-0.1012596899224806
train,S1,prior_low,0.5,1.5,95,0.6947368421052632,0.30526315789473685,0.0,-0.11052631578947368,6,0.8333333333333334,0.16666666666666666,-0.02202022788375368,-0.06540697674418605,-0.08850608790572,0.2320736434108527
train,S1,vah,0.5,1.5,183,0.7486338797814208,0.2459016393442623,0.00546448087431694,0.00546448087431694,2,0.5,-0.5,-0.02202022788375368,-0.06540697674418605,0.02748470875807062,-0.43459302325581395
train,S1,val,0.5,1.5,138,0.7463768115942029,0.2536231884057971,0.0,-0.007246376811594203,5,0.4,-0.7,-0.02202022788375368,-0.06540697674418605,0.014773851072159477,-0.6345930232558139
train,S2,poc,0.5,1.5,129,0.751937984496124,0.24031007751937986,0.007751937984496124,0.015503875968992248,7,0.5714285714285714,-0.35714285714285715,-0.02202022788375368,-0.06540697674418605,0.03752410385274593,-0.2917358803986711
train,S2,prior_close,0.5,1.5,145,0.7448275862068966,0.2413793103448276,0.013793103448275862,0.010344827586206896,11,0.8181818181818182,0.13636363636363635,-0.02202022788375368,-0.06540697674418605,0.032365055469960574,0.2017706131078224
train,S2,prior_high,0.5,1.5,99,0.7070707070707071,0.26262626262626265,0.030303030303030304,-0.04040404040404041,9,0.5555555555555556,-0.3888888888888889,-0.02202022788375368,-0.06540697674418605,-0.018383812520286726,-0.32348191214470284
train,S2,prior_low,0.5,1.5,88,0.6704545454545454,0.3181818181818182,0.011363636363636364,-0.14204545454545456,5,0.6,-0.3,-0.02202022788375368,-0.06540697674418605,-0.12002522666170087,-0.23459302325581394
train,S2,vah,0.5,1.5,134,0.7238805970149254,0.26865671641791045,0.007462686567164179,-0.041044776119402986,4,0.75,0.0,-0.02202022788375368,-0.06540697674418605,-0.019024548235649304,0.06540697674418605
train,S2,val,0.5,1.5,113,0.7964601769911505,0.19469026548672566,0.008849557522123894,0.10619469026548672,4,0.75,0.0,-0.02202022788375368,-0.06540697674418605,0.1282149181492404,0.06540697674418605
train,S3,poc,0.5,1.5,415,0.7421686746987952,0.25060240963855424,0.007228915662650603,-0.004819277108433735,23,0.8260869565217391,0.15217391304347827,-0.02202022788375368,-0.06540697674418605,0.017200950775319947,0.21758088978766432
train,S3,prior_close,0.5,1.5,455,0.7758241758241758,0.2153846153846154,0.008791208791208791,0.06483516483516484,32,0.625,-0.25,-0.02202022788375368,-0.06540697674418605,0.08685539271891853,-0.18459302325581395
train,S3,prior_high,0.5,1.5,331,0.7583081570996979,0.24169184290030213,0.0,0.01661631419939577,26,0.8461538461538461,0.19230769230769232,-0.02202022788375368,-0.06540697674418605,0.038636542083149455,0.25771466905187834
train,S3,prior_low,0.5,1.5,211,0.7488151658767772,0.24170616113744076,0.009478672985781991,0.011848341232227487,25,0.72,-0.06,-0.02202022788375368,-0.06540697674418605,0.03386856911598117,0.005406976744186054
train,S3,vah,0.5,1.5,422,0.7014218009478673,0.2890995260663507,0.009478672985781991,-0.08293838862559241,20,0.75,0.0,-0.02202022788375368,-0.06540697674418605,-0.06091816074183873,0.06540697674418605
train,S3,val,0.5,1.5,343,0.7405247813411079,0.25072886297376096,0.008746355685131196,-0.0058309037900874635,23,0.8260869565217391,0.15217391304347827,-0.02202022788375368,-0.06540697674418605,0.01618932409366622,0.21758088978766432
train,S4,poc,0.5,1.5,404,0.7301980198019802,0.26732673267326734,0.0024752475247524753,-0.03589108910891089,30,0.6,-0.3,-0.02202022788375368,-0.06540697674418605,-0.013870861225157207,-0.23459302325581394
train,S4,prior_close,0.5,1.5,458,0.7554585152838428,0.2445414847161572,0.0,0.010917030567685589,31,0.5806451612903226,-0.3387096774193548,-0.02202022788375368,-0.06540697674418605,0.03293725845143927,-0.27330270067516876
train,S4,prior_high,0.5,1.5,345,0.7072463768115942,0.2927536231884058,0.0,-0.08550724637681159,22,0.6363636363636364,-0.22727272727272727,-0.02202022788375368,-0.06540697674418605,-0.0634870184930579,-0.1618657505285412
train,S4,prior_low,0.5,1.5,291,0.7628865979381443,0.23367697594501718,0.003436426116838488,0.030927835051546393,33,0.7575757575757576,0.015151515151515152,-0.02202022788375368,-0.06540697674418605,0.05294806293530008,0.0805584918957012
train,S4,vah,0.5,1.5,394,0.7385786802030457,0.2614213197969543,0.0,-0.02284263959390863,18,0.6666666666666666,-0.16666666666666666,-0.02202022788375368,-0.06540697674418605,-0.0008224117101549473,-0.1012596899224806
train,S4,val,0.5,1.5,353,0.7705382436260623,0.22662889518413598,0.0028328611898017,0.0453257790368272,29,0.6551724137931034,-0.1896551724137931,-0.02202022788375368,-0.06540697674418605,0.06734600692058088,-0.12424819566960704
train,S1,poc,0.75,0.5,159,0.3522012578616352,0.6477987421383647,0.0,-0.059748427672955975,4,0.25,-0.1875,-0.02490078094994239,-0.043968023255813955,-0.03484764672301359,-0.14353197674418605
train,S1,prior_close,0.75,0.5,185,0.3567567567567568,0.6432432432432432,0.0,-0.05405405405405406,6,0.5,0.125,-0.02490078094994239,-0.043968023255813955,-0.029153273104111668,0.16896802325581395
train,S1,prior_high,0.75,0.5,116,0.4396551724137931,0.5603448275862069,0.0,0.04956896551724138,6,0.3333333333333333,-0.08333333333333333,-0.02490078094994239,-0.043968023255813955,0.07446974646718377,-0.03936531007751937
train,S1,prior_low,0.75,0.5,95,0.3473684210526316,0.6526315789473685,0.0,-0.06578947368421052,6,0.3333333333333333,-0.08333333333333333,-0.02490078094994239,-0.043968023255813955,-0.04088869273426814,-0.03936531007751937
train,S1,vah,0.75,0.5,183,0.3989071038251366,0.6010928961748634,0.0,-0.001366120218579235,2,0.5,0.125,-0.02490078094994239,-0.043968023255813955,0.023534660731363153,0.16896802325581395
train,S1,val,0.75,0.5,138,0.36231884057971014,0.6376811594202898,0.0,-0.04710144927536232,5,0.0,-0.5,-0.02490078094994239,-0.043968023255813955,-0.02220066832541993,-0.45603197674418605
train,S2,poc,0.75,0.5,129,0.3178294573643411,0.6821705426356589,0.0,-0.10271317829457365,7,0.5714285714285714,0.21428571428571427,-0.02490078094994239,-0.043968023255813955,-0.07781239734463126,0.25825373754152825
train,S2,prior_close,0.75,0.5,145,0.35172413793103446,0.6482758620689655,0.0,-0.0603448275862069,11,0.6363636363636364,0.29545454545454547,-0.02490078094994239,-0.043968023255813955,-0.035444046636264506,0.3394225687103594
train,S2,prior_high,0.75,0.5,99,0.35353535353535354,0.6464646464646465,0.0,-0.05808080808080808,9,0.4444444444444444,0.05555555555555555,-0.02490078094994239,-0.043968023255813955,-0.033180027130865694,0.0995235788113695
train,S2,prior_low,0.75,0.5,88,0.45454545454545453,0.5454545454545454,0.0,0.06818181818181818,5,0.0,-0.5,-0.02490078094994239,-0.043968023255813955,0.09308259913176056,-0.45603197674418605
train,S2,vah,0.75,0.5,134,0.3805970149253731,0.6194029850746269,0.0,-0.024253731343283583,4,0.75,0.4375,-0.02490078094994239,-0.043968023255813955,0.0006470496066588068,0.48146802325581395
train,S2,val,0.75,0.5,113,0.4424778761061947,0.5575221238938053,0.0,0.05309734513274336,4,0.25,-0.1875,-0.02490078094994239,-0.043968023255813955,0.07799812608268575,-0.14353197674418605
train,S3,poc,0.75,0.5,415,0.40240963855421685,0.5975903614457831,0.0,0.0030120481927710845,23,0.5652173913043478,0.20652173913043478,-0.02490078094994239,-0.043968023255813955,0.027912829142713473,0.25048976238624876
train,S3,prior_close,0.75,0.5,455,0.37362637362637363,0.6263736263736264,0.0,-0.03296703296703297,32,0.40625,0.0078125,-0.02490078094994239,-0.043968023255813955,-0.008066252017090578,0.051780523255813955
train,S3,prior_high,0.75,0.5,331,0.38972809667673713,0.6102719033232629,0.0,-0.01283987915407855,26,0.34615384615384615,-0.0673076923076923,-0.02490078094994239,-0.043968023255813955,0.012060901795863839,-0.02333966905187835
train,S3,prior_low,0.75,0.5,211,0.4028436018957346,0.5971563981042654,0.0,0.0035545023696682463,25,0.48,0.1,-0.02490078094994239,-0.043968023255813955,0.028455283319610634,0.14396802325581395
train,S3,vah,0.75,0.5,422,0.3412322274881517,0.6587677725118484,0.0,-0.07345971563981042,20,0.4,0.0,-0.02490078094994239,-0.043968023255813955,-0.048558934689868036,0.043968023255813955
train,S3,val,0.75,0.5,343,0.40816326530612246,0.5918367346938775,0.0,0.01020408163265306,23,0.34782608695652173,-0.06521739130434782,-0.02490078094994239,-0.043968023255813955,0.03510486258259545,-0.02124936804853387
train,S4,poc,0.75,0.5,404,0.36633663366336633,0.6336633663366337,0.0,-0.04207920792079208,30,0.13333333333333333,-0.3333333333333333,-0.02490078094994239,-0.043968023255813955,-0.017178426970849692,-0.28936531007751937
train,S4,prior_close,0.75,0.5,458,0.39956331877729256,0.6004366812227074,0.0,-0.0005458515283842794,31,0.22580645161290322,-0.21774193548387097,-0.02490078094994239,-0.043968023255813955,0.02435492942155811,-0.17377391222805702
train,S4,prior_high,0.75,0.5,345,0.34782608695652173,0.6521739130434783,0.0,-0.06521739130434782,22,0.22727272727272727,-0.2159090909090909,-0.02490078094994239,-0.043968023255813955,-0.04031661035440544,-0.17194106765327696
train,S4,prior_low,0.75,0.5,291,0.37800687285223367,0.6219931271477663,0.0,-0.027491408934707903,33,0.3333333333333333,-0.08333333333333333,-0.02490078094994239,-0.043968023255813955,-0.002590627984765514,-0.03936531007751937
train,S4,vah,0.75,0.5,394,0.38578680203045684,0.6142131979695431,0.0,-0.017766497461928935,18,0.2222222222222222,-0.2222222222222222,-0.02490078094994239,-0.043968023255813955,0.007134283488013454,-0.17825419896640826
train,S4,val,0.75,0.5,353,0.3909348441926346,0.6090651558073654,0.0,-0.0113314447592068,29,0.27586206896551724,-0.15517241379310345,-0.02490078094994239,-0.043968023255813955,0.01356933619073559,-0.1112043905372895
train,S1,poc,0.75,0.75,159,0.5471698113207547,0.4528301886792453,0.0,0.07075471698113207,4,0.25,-0.375,-0.025156830111381385,-0.05777616279069767,0.09591154709251346,-0.3172238372093023
train,S1,prior_close,0.75,0.75,185,0.5027027027027027,0.4972972972972973,0.0,0.004054054054054054,6,0.6666666666666666,0.25,-0.025156830111381385,-0.05777616279069767,0.02921088416543544,0.3077761627906977
train,S1,prior_high,0.75,0.75,116,0.49137931034482757,0.5086206896551724,0.0,-0.01293103448275862,6,0.3333333333333333,-0.25,-0.025156830111381385,-0.05777616279069767,0.012225795628622764,-0.19222383720930233
train,S1,prior_low,0.75,0.75,95,0.43157894736842106,0.5684210526315789,0.0,-0.10263157894736842,6,0.5,0.0,-0.025156830111381385,-0.05777616279069767,-0.07747474883598704,0.05777616279069767
train,S1,vah,0.75,0.75,183,0.4972677595628415,0.5027322404371585,0.0,-0.004098360655737705,2,0.5,0.0,-0.025156830111381385,-0.05777616279069767,0.02105846945564368,0.05777616279069767
train,S1,val,0.75,0.75,138,0.43478260869565216,0.5652173913043478,0.0,-0.09782608695652174,5,0.2,-0.45,-0.025156830111381385,-0.05777616279069767,-0.07266925684514036,-0.3922238372093023
train,S2,poc,0.75,0.75,129,0.4883720930232558,0.5038759689922481,0.007751937984496124,-0.011627906976744186,7,0.5714285714285714,0.10714285714285714,-0.025156830111381385,-0.05777616279069767,0.013528923134637199,0.16491901993355482
train,S2,prior_close,0.75,0.75,145,0.47586206896551725,0.5172413793103449,0.006896551724137931,-0.03103448275862069,11,0.6363636363636364,0.20454545454545456,-0.025156830111381385,-0.05777616279069767,-0.005877652647239304,0.2623216173361522
train,S2,prior_high,0.75,0.75,99,0.47474747474747475,0.5252525252525253,0.0,-0.03787878787878788,9,0.4444444444444444,-0.08333333333333333,-0.025156830111381385,-0.05777616279069767,-0.012721957767406495,-0.025557170542635656
train,S2,prior_low,0.75,0.75,88,0.5340909090909091,0.45454545454545453,0.011363636363636364,0.05965909090909091,5,0.4,-0.15,-0.025156830111381385,-0.05777616279069767,0.08481592102047229,-0.09222383720930233
train,S2,vah,0.75,0.75,134,0.47761194029850745,0.5149253731343284,0.007462686567164179,-0.027985074626865673,4,0.75,0.375,-0.025156830111381385,-0.05777616279069767,-0.002828244515484288,0.4327761627906977
train,S2,val,0.75,0.75,113,0.5752212389380531,0.415929203539823,0.008849557522123894,0.11946902654867257,4,0.5,0.0,-0.025156830111381385,-0.05777616279069767,0.14462585666005395,0.05777616279069767
train,S3,poc,0.75,0.75,415,0.5036144578313253,0.4939759036144578,0.0024096385542168677,0.007228915662650603,23,0.782608695652174,0.42391304347826086,-0.025156830111381385,-0.05777616279069767,0.032385745774031985,0.48168920626895856
train,S3,prior_close,0.75,0.75,455,0.48131868131868133,0.5164835164835165,0.002197802197802198,-0.026373626373626374,32,0.5,0.0,-0.025156830111381385,-0.05777616279069767,-0.0012167962622449888,0.05777616279069767
train,S3,prior_high,0.75,0.75,331,0.48942598187311176,0.5105740181268882,0.0,-0.015861027190332326,26,0.4230769230769231,-0.11538461538461539,-0.025156830111381385,-0.05777616279069767,0.009295802921049059,-0.05760845259391772
train,S3,prior_low,0.75,0.75,211,0.5308056872037915,0.46445497630331756,0.004739336492890996,0.04976303317535545,25,0.48,-0.03,-0.025156830111381385,-0.05777616279069767,0.07491986328673683,0.027776162790697674
train,S3,vah,0.75,0.75,422,0.45260663507109006,0.5450236966824644,0.002369668246445498,-0.0693127962085308,20,0.45,-0.075,-0.025156830111381385,-0.05777616279069767,-0.04415596609714942,-0.017223837209302324
train,S3,val,0.75,0.75,343,0.4897959183673469,0.5072886297376094,0.0029154518950437317,-0.013119533527696793,23,0.4782608695652174,-0.03260869565217391,-0.025156830111381385,-0.05777616279069767,0.012037296583684591,0.02516746713852376
train,S4,poc,0.75,0.75,404,0.45792079207920794,0.5420792079207921,0.0,-0.06311881188118812,30,0.26666666666666666,-0.35,-0.025156830111381385,-0.05777616279069767,-0.03796198176980674,-0.2922238372093023
train,S4,prior_close,0.75,0.75,458,0.5,0.5,0.0,0.0,31,0.2903225806451613,-0.31451612903225806,-0.025156830111381385,-0.05777616279069767,0.025156830111381385,-0.25673996624156037
train,S4,prior_high,0.75,0.75,345,0.4782608695652174,0.5217391304347826,0.0,-0.03260869565217391,22,0.3181818181818182,-0.2727272727272727,-0.025156830111381385,-0.05777616279069767,-0.007451865540792527,-0.21495110993657504
train,S4,prior_low,0.75,0.75,291,0.46735395189003437,0.5326460481099656,0.0,-0.04896907216494845,33,0.5454545454545454,0.06818181818181818,-0.025156830111381385,-0.05777616279069767,-0.02381224205356707,0.12595798097251584
train,S4,vah,0.75,0.75,394,0.47715736040609136,0.5228426395939086,0.0,-0.03426395939086294,18,0.3888888888888889,-0.16666666666666666,-0.025156830111381385,-0.05777616279069767,-0.009107129279481558,-0.10889050387596899
train,S4,val,0.75,0.75,353,0.49575070821529743,0.5042492917847026,0.0,-0.006373937677053824,29,0.4482758620689655,-0.07758620689655173,-0.025156830111381385,-0.05777616279069767,0.018782892434327562,-0.019810044105854054
train,S1,poc,0.75,1.0,159,0.6226415094339622,0.37735849056603776,0.0,0.08962264150943396,4,0.25,-0.5625,-0.025220842401741134,-0.04469476744186047,0.11484348391117509,-0.5178052325581395
train,S1,prior_close,0.75,1.0,185,0.5621621621621622,0.43783783783783786,0.0,-0.016216216216216217,6,0.8333333333333334,0.4583333333333333,-0.025220842401741134,-0.04469476744186047,0.009004626185524917,0.5030281007751938
train,S1,prior_high,0.75,1.0,116,0.5517241379310345,0.4482758620689655,0.0,-0.034482758620689655,6,0.3333333333333333,-0.4166666666666667,-0.025220842401741134,-0.04469476744186047,-0.009261916218948521,-0.3719718992248062
train,S1,prior_low,0.75,1.0,95,0.4631578947368421,0.5368421052631579,0.0,-0.18947368421052632,6,0.6666666666666666,0.16666666666666666,-0.025220842401741134,-0.04469476744186047,-0.1642528418087852,0.21136143410852712
train,S1,vah,0.75,1.0,183,0.5901639344262295,0.4098360655737705,0.0,0.03278688524590164,2,0.5,-0.125,-0.025220842401741134,-0.04469476744186047,0.058007727647642775,-0.08030523255813954
train,S1,val,0.75,1.0,138,0.5289855072463768,0.47101449275362317,0.0,-0.07427536231884058,5,0.2,-0.65,-0.025220842401741134,-0.04469476744186047,-0.04905451991709944,-0.6053052325581395
train,S2,poc,0.75,1.0,129,0.5658914728682171,0.4263565891472868,0.007751937984496124,-0.001937984496124031,7,0.5714285714285714,0.0,-0.025220842401741134,-0.04469476744186047,0.023282857905617103,0.04469476744186047
train,S2,prior_close,0.75,1.0,145,0.5310344827586206,0.46206896551724136,0.006896551724137931,-0.06379310344827586,11,0.8181818181818182,0.4318181818181818,-0.025220842401741134,-0.04469476744186047,-0.03857226104653473,0.4765129492600423
train,S2,prior_high,0.75,1.0,99,0.5454545454545454,0.45454545454545453,0.0,-0.045454545454545456,9,0.4444444444444444,-0.2222222222222222,-0.025220842401741134,-0.04469476744186047,-0.020233703052804322,-0.17752745478036175
train,S2,prior_low,0.75,1.0,88,0.5568181818181818,0.4318181818181818,0.011363636363636364,-0.014204545454545454,5,0.6,0.05,-0.025220842401741134,-0.04469476744186047,0.01101629694719568,0.09469476744186048
train,S2,vah,0.75,1.0,134,0.5671641791044776,0.4253731343283582,0.007462686567164179,0.0,4,0.75,0.3125,-0.025220842401741134,-0.04469476744186047,0.025220842401741134,0.35719476744186046
train,S2,val,0.75,1.0,113,0.6371681415929203,0.35398230088495575,0.008849557522123894,0.12389380530973451,4,0.5,-0.125,-0.025220842401741134,-0.04469476744186047,0.14911464771147565,-0.08030523255813954
train,S3,poc,0.75,1.0,415,0.5783132530120482,0.41686746987951806,0.004819277108433735,0.016867469879518072,23,0.8260869565217391,0.44565217391304346,-0.025220842401741134,-0.04469476744186047,0.042088312281259206,0.4903469413549039
train,S3,prior_close,0.75,1.0,455,0.5560439560439561,0.43956043956043955,0.004395604395604396,-0.022527472527472527,32,0.53125,-0.0703125,-0.025220842401741134,-0.04469476744186047,0.0026933698742686064,-0.025617732558139532
train,S3,prior_high,0.75,1.0,331,0.56797583081571,0.43202416918429004,0.0,-0.006042296072507553,26,0.5769230769230769,0.009615384615384616,-0.025220842401741134,-0.04469476744186047,0.019178546329233583,0.054310152057245084
train,S3,prior_low,0.75,1.0,211,0.6018957345971564,0.3886255924170616,0.009478672985781991,0.06279620853080568,25,0.52,-0.09,-0.025220842401741134,-0.04469476744186047,0.08801705093254682,-0.04530523255813953
train,S3,vah,0.75,1.0,422,0.5308056872037915,0.46445497630331756,0.004739336492890996,-0.06635071090047394,20,0.6,0.05,-0.025220842401741134,-0.04469476744186047,-0.041129868498732805,0.09469476744186048
