session_date,level_name,level,touched,first_touch_bar,first_touch_minute
2023-06-15,close,437.18,True,9.0,579.0
2023-06-16,poc,443.08,True,0.0,570.0
2023-06-16,vah,443.88,False,,
2023-06-16,val,440.13,True,327.0,897.0
2023-06-16,high,443.9,False,,
2023-06-16,low,436.23,False,,
2023-06-16,close,442.6,True,0.0,570.0
2023-06-20,poc,441.28,False,,
2023-06-20,vah,442.33,False,,
2023-06-20,val,440.43,False,,
2023-06-20,high,443.6078,False,,
2023-06-20,low,438.97,False,,
2023-06-20,close,439.43,False,,
2023-06-21,poc,437.38,False,,
2023-06-21,vah,438.23,False,,
2023-06-21,val,436.68,True,293.0,863.0
2023-06-21,high,438.37,False,,
2023-06-21,low,435.03,True,26.0,596.0
2023-06-21,close,437.23,False,,
2023-06-22,poc,435.32,True,41.0,611.0
2023-06-22,vah,435.88,True,45.0,615.0
2023-06-22,val,434.78,True,25.0,595.0
2023-06-22,high,436.99,False,,
2023-06-22,low,434.33,True,14.0,584.0
2023-06-22,close,434.93,True,27.0,597.0
2023-06-23,poc,436.12,False,,
2023-06-23,vah,436.33,False,,
2023-06-23,val,434.78,True,183.0,753.0
2023-06-23,high,436.62,False,,
2023-06-23,low,433.6,True,29.0,599.0
2023-06-23,close,436.54,False,,
2023-06-26,poc,433.38,True,4.0,574.0
2023-06-26,vah,433.98,True,13.0,583.0
2023-06-26,val,432.98,True,0.0,570.0
2023-06-26,high,435.06,False,,
2023-06-26,low,432.47,True,70.0,640.0
2023-06-26,close,433.21,True,4.0,574.0
2023-06-27,poc,432.78,True,4.0,574.0
2023-06-27,vah,433.33,True,9.0,579.0
2023-06-27,val,431.63,False,,
2023-06-27,high,434.61,True,175.0,745.0
2023-06-27,low,431.19,False,,
2023-06-27,close,431.43,False,,
2023-06-28,poc,436.28,True,69.0,639.0
2023-06-28,vah,436.83,True,158.0,728.0
2023-06-28,val,433.58,False,,
2023-06-28,high,436.81,True,158.0,728.0
2023-06-28,low,431.88,False,,
2023-06-28,close,436.14,True,67.0,637.0
2023-06-29,poc,435.48,False,,
2023-06-29,vah,436.33,True,4.0,574.0
2023-06-29,val,435.08,False,,
2023-06-29,high,437.44,True,107.0,677.0
2023-06-29,low,434.41,False,,
2023-06-29,close,436.38,True,4.0,574.0
2023-06-30,poc,437.52,False,,
2023-06-30,vah,438.18,False,,
2023-06-30,val,436.88,False,,
2023-06-30,high,438.28,False,,
2023-06-30,low,435.54,False,,
2023-06-30,close,438.14,False,,
2023-07-03,poc,443.88,True,174.0,744.0
2023-07-03,vah,444.12,True,200.0,770.0
2023-07-03,val,442.73,True,0.0,570.0
2023-07-03,high,444.3,False,,
2023-07-03,low,441.11,False,,
2023-07-03,close,443.25,True,5.0,575.0
2023-07-05,poc,443.88,True,65.0,635.0
2023-07-05,vah,443.93,True,98.0,668.0
2023-07-05,val,443.33,True,20.0,590.0
2023-07-05,high,444.08,False,,
2023-07-05,low,442.63,True,6.0,576.0
2023-07-05,close,443.83,True,65.0,635.0
2023-07-06,poc,443.28,False,,
2023-07-06,vah,443.68,False,,
2023-07-06,val,443.08,False,,
2023-07-06,high,443.889,False,,
2023-07-06,low,441.9,False,,
2023-07-06,close,443.14,False,,
2023-07-07,poc,439.53,True,2.0,572.0
2023-07-07,vah,440.03,True,20.0,590.0
2023-07-07,val,437.98,False,,
2023-07-07,high,440.1,True,21.0,591.0
2023-07-07,low,437.06,False,,
2023-07-07,close,439.67,True,3.0,573.0
2023-07-10,poc,438.57,True,0.0,570.0
2023-07-10,vah,441.12,False,,
2023-07-10,val,438.32,True,0.0,570.0
2023-07-10,high,442.64,False,,
2023-07-10,low,438.3,True,0.0,570.0
2023-07-10,close,438.521,True,0.0,570.0
2023-07-11,poc,438.93,False,,
2023-07-11,vah,439.32,False,,
2023-07-11,val,438.48,False,,
2023-07-11,high,439.84,True,12.0,582.0
2023-07-11,low,437.585,False,,
2023-07-11,close,439.66,True,13.0,583.0
2023-07-12,poc,440.83,False,,
2023-07-12,vah,441.63,False,,
2023-07-12,val,440.03,False,,
2023-07-12,high,442.97,False,,
2023-07-12,low,439.44,False,,
2023-07-12,close,442.48,False,,
2023-07-13,poc,445.68,False,,
2023-07-13,vah,446.93,False,,
2023-07-13,val,445.58,False,,
2023-07-13,high,447.4799,True,0.0,570.0
2023-07-13,low,444.91,False,,
2023-07-13,close,446.01,False,,
2023-07-14,poc,448.23,False,,
2023-07-14,vah,449.43,True,212.0,782.0
2023-07-14,val,447.93,False,,
2023-07-14,high,450.38,True,0.0,570.0
2023-07-14,low,447.45,False,,
2023-07-14,close,449.53,True,79.0,649.0
2023-07-17,poc,450.08,True,37.0,607.0
2023-07-17,vah,451.08,True,293.0,863.0
2023-07-17,val,449.43,True,0.0,570.0
2023-07-17,high,451.36,True,348.0,918.0
2023-07-17,low,448.49,False,,
2023-07-17,close,449.28,True,0.0,570.0
2023-07-18,poc,449.88,False,,
2023-07-18,vah,450.93,True,11.0,581.0
2023-07-18,val,449.38,False,,
2023-07-18,high,451.93,True,70.0,640.0
2023-07-18,low,449.08,False,,
2023-07-18,close,450.855,True,11.0,581.0
2023-07-19,poc,454.32,True,291.0,861.0
2023-07-19,vah,454.82,True,85.0,655.0
2023-07-19,val,452.73,False,,
2023-07-19,high,454.86,True,85.0,655.0
2023-07-19,low,450.0484,False,,
2023-07-19,close,454.19,True,317.0,887.0
2023-07-20,poc,455.93,False,,
2023-07-20,vah,456.12,False,,
2023-07-20,val,455.18,False,,
2023-07-20,high,456.43,False,,
2023-07-20,low,454.1119,True,0.0,570.0
2023-07-20,close,455.13,True,17.0,587.0
2023-07-21,poc,452.13,True,389.0,959.0
2023-07-21,vah,453.88,True,0.0,570.0
2023-07-21,val,451.53,False,,
2023-07-21,high,455.1,False,,
2023-07-21,low,451.44,False,,
2023-07-21,close,452.18,True,33.0,603.0
2023-07-24,poc,452.53,True,114.0,684.0
2023-07-24,vah,453.53,True,0.0,570.0
2023-07-24,val,452.23,False,,
2023-07-24,high,454.165,True,1.0,571.0
2023-07-24,low,452.17,False,,
2023-07-24,close,452.19,False,,
2023-07-25,poc,454.07,True,0.0,570.0
2023-07-25,vah,454.57,True,6.0,576.0
2023-07-25,val,453.77,False,,
2023-07-25,high,455.04,True,27.0,597.0
2023-07-25,low,452.298,False,,
2023-07-25,close,454.2,True,3.0,573.0
2023-07-26,poc,455.98,True,309.0,879.0
2023-07-26,vah,456.68,True,310.0,880.0
2023-07-26,val,455.23,True,305.0,875.0
2023-07-26,high,456.735,True,311.0,881.0
2023-07-26,low,453.87,True,270.0,840.0
2023-07-26,close,455.41,True,307.0,877.0
2023-07-27,poc,454.43,True,284.0,854.0
2023-07-27,vah,455.18,True,279.0,849.0
2023-07-27,val,454.08,True,295.0,865.0
2023-07-27,high,456.99,True,227.0,797.0
2023-07-27,low,453.38,True,306.0,876.0
2023-07-27,close,455.51,True,276.0,846.0
2023-07-28,poc,457.93,False,,
2023-07-28,vah,459.43,False,,
2023-07-28,val,453.38,True,350.0,920.0
2023-07-28,high,459.44,False,,
2023-07-28,low,451.55,False,,
2023-07-28,close,452.48,True,350.0,920.0
2023-07-31,poc,456.78,True,27.0,597.0
2023-07-31,vah,457.23,True,0.0,570.0
2023-07-31,val,456.18,True,369.0,939.0
2023-07-31,high,457.78,True,2.0,572.0
2023-07-31,low,452.4918,False,,
2023-07-31,close,456.91,True,25.0,595.0
2023-08-01,poc,457.12,True,30.0,600.0
2023-08-01,vah,457.48,False,,
2023-08-01,val,456.48,True,0.0,570.0
2023-08-01,high,458.16,False,,
2023-08-01,low,456.045,True,0.0,570.0
2023-08-01,close,457.79,False,,
2023-08-02,poc,456.53,False,,
2023-08-02,vah,456.83,False,,
2023-08-02,val,456.03,False,,
2023-08-02,high,457.25,False,,
2023-08-02,low,455.49,False,,
2023-08-02,close,456.465,False,,
2023-08-03,poc,450.62,True,196.0,766.0
2023-08-03,vah,451.38,False,,
2023-08-03,val,449.62,True,141.0,711.0
2023-08-03,high,453.52,False,,
2023-08-03,low,449.3499,True,32.0,602.0
2023-08-03,close,450.14,True,191.0,761.0
2023-08-04,poc,449.38,True,34.0,604.0
2023-08-04,vah,449.98,True,31.0,601.0
2023-08-04,val,448.23,True,292.0,862.0
2023-08-04,high,450.79,True,1.0,571.0
2023-08-04,low,447.37,True,313.0,883.0
2023-08-04,close,448.84,True,36.0,606.0
2023-08-07,poc,446.48,False,,
2023-08-07,vah,451.02,False,,
2023-08-07,val,446.32,False,,
2023-08-07,high,452.895,False,,
2023-08-07,low,446.27,False,,
2023-08-07,close,446.8,False,,
2023-08-08,poc,449.48,True,138.0,708.0
2023-08-08,vah,450.18,True,138.0,708.0
2023-08-08,val,448.83,True,138.0,708.0
2023-08-08,high,450.865,False,,
2023-08-08,low,447.99,True,0.0,570.0
2023-08-08,close,450.7,True,138.0,708.0
2023-08-09,poc,445.77,True,120.0,690.0
2023-08-09,vah,447.82,True,81.0,651.0
2023-08-09,val,445.52,True,139.0,709.0
2023-08-09,high,450.6952,False,,
2023-08-09,low,445.2705,True,143.0,713.0
2023-08-09,close,448.75,True,0.0,570.0
2023-08-10,poc,445.98,True,208.0,778.0
2023-08-10,vah,447.78,True,135.0,705.0
2023-08-10,val,445.18,True,252.0,822.0
2023-08-10,high,449.1999,True,2.0,572.0
2023-08-10,low,444.96,True,267.0,837.0
2023-08-10,close,445.75,True,232.0,802.0
2023-08-11,poc,445.88,True,46.0,616.0
2023-08-11,vah,449.03,False,,
2023-08-11,val,444.78,True,30.0,600.0
2023-08-11,high,451.7,False,,
2023-08-11,low,444.7,True,30.0,600.0
2023-08-11,close,445.93,True,46.0,616.0
2023-08-14,poc,445.23,True,10.0,580.0
2023-08-14,vah,445.93,True,42.0,612.0
2023-08-14,val,444.62,True,0.0,570.0
2023-08-14,high,446.7007,True,67.0,637.0
2023-08-14,low,443.345,False,,
2023-08-14,close,445.58,True,36.0,606.0
2023-08-15,poc,446.83,False,,
2023-08-15,vah,447.78,False,,
2023-08-15,val,446.48,True,0.0,570.0
2023-08-15,high,448.11,False,,
2023-08-15,low,444.38,True,35.0,605.0
2023-08-15,close,448.09,False,,
2023-08-16,poc,444.07,True,18.0,588.0
2023-08-16,vah,445.82,False,,
2023-08-16,val,443.28,True,7.0,577.0
2023-08-16,high,446.64,False,,
2023-08-16,low,442.3,True,149.0,719.0
2023-08-16,close,442.94,True,6.0,576.0
2023-08-17,poc,440.07,True,24.0,594.0
2023-08-17,vah,442.62,False,,
2023-08-17,val,439.52,True,66.0,636.0
2023-08-17,high,444.18,False,,
2023-08-17,low,439.53,True,66.0,636.0
2023-08-17,close,439.63,True,64.0,634.0
2023-08-18,poc,440.38,False,,
2023-08-18,vah,441.43,False,,
2023-08-18,val,436.98,True,375.0,945.0
2023-08-18,high,441.43,False,,
2023-08-18,low,435.75,True,101.0,671.0
2023-08-18,close,436.26,True,146.0,716.0
2023-08-21,poc,436.07,True,105.0,675.0
2023-08-21,vah,436.77,True,56.0,626.0
2023-08-21,val,434.68,False,,
2023-08-21,high,437.57,True,0.0,570.0
2023-08-21,low,433.01,False,,
2023-08-21,close,436.46,True,60.0,630.0
2023-08-22,poc,439.62,True,24.0,594.0
2023-08-22,vah,439.98,True,10.0,580.0
2023-08-22,val,436.93,False,,
2023-08-22,high,440.11,True,10.0,580.0
2023-08-22,low,435.32,False,,
2023-08-22,close,439.34,True,61.0,631.0
2023-08-23,poc,438.12,False,,
2023-08-23,vah,439.32,True,0.0,570.0
2023-08-23,val,437.62,False,,
2023-08-23,high,441.18,True,45.0,615.0
2023-08-23,low,437.57,False,,
2023-08-23,close,438.11,False,,
2023-08-24,poc,442.62,True,54.0,624.0
2023-08-24,vah,443.58,True,12.0,582.0
2023-08-24,val,441.83,True,61.0,631.0
2023-08-24,high,443.67,True,12.0,582.0
2023-08-24,low,439.1,True,150.0,720.0
2023-08-24,close,442.97,True,45.0,615.0
2023-08-25,poc,437.58,True,57.0,627.0
2023-08-25,vah,440.73,True,46.0,616.0
2023-08-25,val,436.88,True,66.0,636.0
2023-08-25,high,445.22,False,,
2023-08-25,low,436.855,True,66.0,636.0
2023-08-25,close,436.92,True,66.0,636.0
2023-08-28,poc,438.88,False,,
2023-08-28,vah,440.12,True,74.0,644.0
2023-08-28,val,436.48,False,,
2023-08-28,high,441.3,True,74.0,644.0
2023-08-28,low,435.0,False,,
2023-08-28,close,439.95,True,74.0,644.0
2023-08-29,poc,442.63,True,0.0,570.0
2023-08-29,vah,442.93,True,0.0,570.0
2023-08-29,val,441.43,False,,
2023-08-29,high,443.4,True,11.0,581.0
2023-08-29,low,439.9728,False,,
2023-08-29,close,442.72,True,0.0,570.0
2023-08-30,poc,449.03,True,57.0,627.0
2023-08-30,vah,449.43,True,6.0,576.0
2023-08-30,val,446.33,False,,
2023-08-30,high,449.45,True,6.0,576.0
2023-08-30,low,442.46,False,,
2023-08-30,close,449.14,True,56.0,626.0
2023-08-31,poc,451.07,True,173.0,743.0
2023-08-31,vah,451.38,True,17.0,587.0
2023-08-31,val,450.27,True,389.0,959.0
2023-08-31,high,451.67,True,0.0,570.0
2023-08-31,low,448.78,False,,
2023-08-31,close,450.99,True,193.0,763.0
2023-09-01,poc,451.28,True,18.0,588.0
2023-09-01,vah,451.93,True,10.0,580.0
2023-09-01,val,450.58,True,122.0,692.0
2023-09-01,high,452.83,True,5.0,575.0
2023-09-01,low,450.16,True,135.0,705.0
2023-09-01,close,450.28,True,135.0,705.0
2023-09-05,poc,450.68,True,0.0,570.0
2023-09-05,vah,451.58,False,,
2023-09-05,val,449.73,True,12.0,582.0
2023-09-05,high,453.67,False,,
2023-09-05,low,449.68,True,12.0,582.0
2023-09-05,close,451.21,False,,
2023-09-06,poc,449.78,False,,
2023-09-06,vah,450.43,False,,
2023-09-06,val,449.58,False,,
2023-09-06,high,451.06,False,,
2023-09-06,low,449.17,False,,
2023-09-06,close,449.25,False,,
2023-09-07,poc,446.03,False,,
2023-09-07,vah,446.43,False,,
2023-09-07,val,444.88,True,124.0,694.0
2023-09-07,high,448.51,False,,
2023-09-07,low,443.81,True,5.0,575.0
2023-09-07,close,446.19,False,,
2023-09-08,poc,444.88,True,0.0,570.0
2023-09-08,vah,445.23,True,0.0,570.0
2023-09-08,val,444.23,False,,
2023-09-08,high,445.55,True,1.0,571.0
2023-09-08,low,442.75,False,,
2023-09-08,close,444.84,True,0.0,570.0
2023-09-11,poc,445.27,False,,
2023-09-11,vah,446.23,False,,
2023-09-11,val,444.62,False,,
2023-09-11,high,447.11,True,21.0,591.0
2023-09-11,low,444.53,False,,
2023-09-11,close,445.51,False,,
2023-09-12,poc,448.48,True,234.0,804.0
2023-09-12,vah,448.73,False,,
2023-09-12,val,447.33,True,2.0,572.0
2023-09-12,high,448.77,False,,
2023-09-12,low,446.4699,True,57.0,627.0
2023-09-12,close,448.48,True,234.0,804.0
2023-09-13,poc,447.38,True,94.0,664.0
2023-09-13,vah,447.68,True,255.0,825.0
2023-09-13,val,446.03,True,0.0,570.0
2023-09-13,high,448.53,False,,
2023-09-13,low,445.39,True,45.0,615.0
2023-09-13,close,445.97,True,0.0,570.0
2023-09-14,poc,447.32,False,,
2023-09-14,vah,447.48,False,,
2023-09-14,val,446.28,False,,
2023-09-14,high,447.71,True,49.0,619.0
2023-09-14,low,445.0793,False,,
2023-09-14,close,446.51,False,,
2023-09-15,poc,450.33,False,,
2023-09-15,vah,450.63,False,,
2023-09-15,val,449.38,False,,
2023-09-15,high,451.08,False,,
2023-09-15,low,447.715,False,,
2023-09-15,close,450.39,False,,
2023-09-18,poc,443.43,True,4.0,574.0
2023-09-18,vah,445.13,False,,
2023-09-18,val,442.93,True,0.0,570.0
2023-09-18,high,447.48,False,,
2023-09-18,low,442.92,True,0.0,570.0
2023-09-18,close,443.29,True,0.0,570.0
2023-09-19,poc,443.48,False,,
2023-09-19,vah,444.23,False,,
2023-09-19,val,442.73,True,0.0,570.0
2023-09-19,high,444.97,False,,
2023-09-19,low,442.56,True,0.0,570.0
2023-09-19,close,443.64,False,,
2023-09-20,poc,440.68,True,344.0,914.0
2023-09-20,vah,442.38,True,270.0,840.0
2023-09-20,val,439.93,True,362.0,932.0
2023-09-20,high,443.29,True,115.0,685.0
2023-09-20,low,439.94,True,362.0,932.0
2023-09-20,close,442.75,True,270.0,840.0
2023-09-21,poc,443.58,False,,
2023-09-21,vah,444.43,False,,
2023-09-21,val,440.68,False,,
2023-09-21,high,444.435,False,,
2023-09-21,low,438.43,False,,
2023-09-21,close,438.58,False,,
2023-09-22,poc,431.78,True,11.0,581.0
2023-09-22,vah,434.38,False,,
2023-09-22,val,431.23,True,252.0,822.0
2023-09-22,high,435.97,False,,
2023-09-22,low,431.23,True,252.0,822.0
2023-09-22,close,431.41,True,248.0,818.0
2023-09-25,poc,433.28,False,,
2023-09-25,vah,433.78,False,,
2023-09-25,val,431.13,True,107.0,677.0
2023-09-25,high,434.1,False,,
2023-09-25,low,429.99,True,16.0,586.0
2023-09-25,close,430.38,True,25.0,595.0
2023-09-26,poc,431.33,False,,
2023-09-26,vah,431.83,False,,
2023-09-26,val,430.13,False,,
2023-09-26,high,432.27,False,,
2023-09-26,low,428.72,True,20.0,590.0
2023-09-26,close,432.22,False,,
2023-09-27,poc,425.93,True,41.0,611.0
2023-09-27,vah,427.62,True,1.0,571.0
2023-09-27,val,425.12,True,87.0,657.0
2023-09-27,high,429.82,False,,
2023-09-27,low,425.02,True,87.0,657.0
2023-09-27,close,425.83,True,42.0,612.0
2023-09-28,poc,425.88,True,3.0,573.0
2023-09-28,vah,427.38,True,77.0,647.0
2023-09-28,val,424.48,False,,
2023-09-28,high,427.67,True,98.0,668.0
2023-09-28,low,422.29,False,,
2023-09-28,close,426.02,True,4.0,574.0
2023-09-29,poc,428.23,True,201.0,771.0
2023-09-29,vah,430.18,True,54.0,624.0
2023-09-29,val,427.73,True,211.0,781.0
2023-09-29,high,430.2499,True,54.0,624.0
2023-09-29,low,424.87,False,,
2023-09-29,close,428.53,True,198.0,768.0
2023-10-02,poc,427.53,True,7.0,577.0
2023-10-02,vah,429.58,False,,
2023-10-02,val,426.03,True,73.0,643.0
2023-10-02,high,431.85,False,,
2023-10-02,low,425.91,True,73.0,643.0
2023-10-02,close,427.39,True,5.0,575.0
2023-10-03,poc,425.63,True,0.0,570.0
2023-10-03,vah,427.13,True,98.0,668.0
2023-10-03,val,424.98,True,1.0,571.0
2023-10-03,high,428.6,False,,
2023-10-03,low,424.46,True,32.0,602.0
2023-10-03,close,427.36,True,98.0,668.0
2023-10-04,poc,421.18,True,38.0,608.0
2023-10-04,vah,422.43,True,0.0,570.0
2023-10-04,val,420.38,False,,
2023-10-04,high,427.3729,False,,
2023-10-04,low,420.18,False,,
2023-10-04,close,421.67,True,32.0,602.0
2023-10-05,poc,422.62,True,38.0,608.0
2023-10-05,vah,424.07,True,10.0,580.0
2023-10-05,val,421.18,True,99.0,669.0
2023-10-05,high,425.4299,False,,
2023-10-05,low,420.56,False,,
2023-10-05,close,424.71,True,1.0,571.0
2023-10-06,poc,424.53,True,94.0,664.0
2023-10-06,vah,425.13,True,100.0,670.0
2023-10-06,val,422.58,True,1.0,571.0
2023-10-06,high,425.37,True,107.0,677.0
2023-10-06,low,421.1701,True,10.0,580.0
2023-10-06,close,424.46,True,94.0,664.0
2023-10-09,poc,429.62,True,170.0,740.0
2023-10-09,vah,431.12,True,253.0,823.0
2023-10-09,val,424.88,False,,
2023-10-09,high,431.125,True,253.0,823.0
2023-10-09,low,420.6,False,,
2023-10-09,close,429.52,True,158.0,728.0
2023-10-10,poc,432.12,False,,
2023-10-10,vah,432.88,True,0.0,570.0
2023-10-10,val,428.68,False,,
2023-10-10,high,432.88,True,0.0,570.0
2023-10-10,low,427.0101,False,,
2023-10-10,close,432.27,False,,
2023-10-11,poc,434.88,True,44.0,614.0
2023-10-11,vah,436.12,True,0.0,570.0
2023-10-11,val,434.02,True,165.0,735.0
2023-10-11,high,437.22,False,,
2023-10-11,low,432.53,False,,
2023-10-11,close,434.48,True,78.0,648.0
2023-10-12,poc,436.33,True,2.0,572.0
2023-10-12,vah,436.58,True,0.0,570.0
2023-10-12,val,434.48,True,218.0,788.0
2023-10-12,high,436.58,True,0.0,570.0
2023-10-12,low,433.18,True,240.0,810.0
2023-10-12,close,436.31,True,3.0,573.0
2023-10-13,poc,433.73,True,80.0,650.0
2023-10-13,vah,435.83,True,0.0,570.0
2023-10-13,val,431.23,True,145.0,715.0
2023-10-13,high,437.335,False,,
2023-10-13,low,431.23,True,145.0,715.0
2023-10-13,close,433.7,True,80.0,650.0
2023-10-16,poc,431.38,False,,
2023-10-16,vah,432.88,False,,
2023-10-16,val,430.62,False,,
2023-10-16,high,436.45,True,62.0,632.0
2023-10-16,low,429.88,False,,
2023-10-16,close,431.55,False,,
2023-10-17,poc,436.38,True,122.0,692.0
2023-10-17,vah,436.73,True,125.0,695.0
2023-10-17,val,435.78,True,105.0,675.0
2023-10-17,high,437.14,True,132.0,702.0
2023-10-17,low,433.57,True,8.0,578.0
2023-10-17,close,436.01,True,105.0,675.0
2023-10-18,poc,435.23,True,50.0,620.0
2023-10-18,vah,437.08,False,,
2023-10-18,val,434.28,True,0.0,570.0
2023-10-18,high,438.14,False,,
2023-10-18,low,432.45,True,81.0,651.0
2023-10-18,close,436.09,False,,
2023-10-19,poc,432.88,False,,
2023-10-19,vah,434.48,False,,
2023-10-19,val,430.98,True,0.0,570.0
2023-10-19,high,435.18,False,,
2023-10-19,low,429.09,True,59.0,629.0
2023-10-19,close,430.25,True,14.0,584.0
2023-10-20,poc,427.03,False,,
2023-10-20,vah,430.38,False,,
2023-10-20,val,426.28,True,10.0,580.0
2023-10-20,high,432.82,False,,
2023-10-20,low,425.725,True,0.0,570.0
2023-10-20,close,426.43,True,11.0,581.0
2023-10-23,poc,422.43,True,111.0,681.0
2023-10-23,vah,424.28,True,209.0,779.0
2023-10-23,val,422.07,True,104.0,674.0
2023-10-23,high,426.54,False,,
2023-10-23,low,421.08,True,48.0,618.0
2023-10-23,close,421.21,True,49.0,619.0
2023-10-24,poc,421.07,True,197.0,767.0
2023-10-24,vah,422.68,True,0.0,570.0
2023-10-24,val,419.28,False,,
2023-10-24,high,424.45,True,59.0,629.0
2023-10-24,low,417.8,False,,
2023-10-24,close,420.45,False,,
2023-10-25,poc,424.08,False,,
2023-10-25,vah,424.28,False,,
2023-10-25,val,422.58,False,,
2023-10-25,high,424.82,False,,
2023-10-25,low,420.74,True,6.0,576.0
2023-10-25,close,423.62,False,,
2023-10-26,poc,417.57,False,,
2023-10-26,vah,419.73,False,,
2023-10-26,val,417.12,True,3.0,573.0
2023-10-26,high,421.92,False,,
2023-10-26,low,417.015,True,2.0,572.0
2023-10-26,close,417.61,False,,
2023-10-27,poc,412.83,True,19.0,589.0
2023-10-27,vah,414.93,False,,
2023-10-27,val,412.23,True,72.0,642.0
2023-10-27,high,417.325,False,,
2023-10-27,low,411.6,True,214.0,784.0
2023-10-27,close,412.59,True,23.0,593.0
2023-10-30,poc,410.28,False,,
2023-10-30,vah,412.88,True,52.0,622.0
2023-10-30,val,409.23,False,,
2023-10-30,high,414.6,True,7.0,577.0
2023-10-30,low,409.21,False,,
2023-10-30,close,410.73,False,,
2023-10-31,poc,415.98,True,0.0,570.0
2023-10-31,vah,416.38,True,0.0,570.0
2023-10-31,val,413.73,False,,
2023-10-31,high,416.68,True,192.0,762.0
2023-10-31,low,412.22,False,,
2023-10-31,close,415.58,True,1.0,571.0
2023-11-01,poc,417.98,False,,
2023-11-01,vah,418.48,False,,
2023-11-01,val,415.98,False,,
2023-11-01,high,418.53,False,,
2023-11-01,low,414.21,False,,
2023-11-01,close,418.23,False,,
2023-11-02,poc,422.93,False,,
2023-11-02,vah,423.48,False,,
2023-11-02,val,420.12,False,,
2023-11-02,high,423.5,False,,
2023-11-02,low,418.6499,False,,
2023-11-02,close,422.7,False,,
2023-11-03,poc,430.57,False,,
2023-11-03,vah,430.93,False,,
2023-11-03,val,428.78,False,,
2023-11-03,high,430.915,False,,
2023-11-03,low,426.56,False,,
2023-11-03,close,430.75,False,,
2023-11-06,poc,435.52,True,0.0,570.0
2023-11-06,vah,435.93,True,0.0,570.0
2023-11-06,val,434.48,True,201.0,771.0
2023-11-06,high,436.29,False,,
2023-11-06,low,433.01,False,,
2023-11-06,close,434.67,True,196.0,766.0
2023-11-07,poc,435.28,True,1.0,571.0
2023-11-07,vah,435.73,True,0.0,570.0
2023-11-07,val,434.83,True,4.0,574.0
2023-11-07,high,436.1498,True,57.0,627.0
2023-11-07,low,433.68,False,,
2023-11-07,close,435.65,True,0.0,570.0
2023-11-08,poc,436.88,True,34.0,604.0
2023-11-08,vah,437.48,True,0.0,570.0
2023-11-08,val,436.43,True,98.0,668.0
2023-11-08,high,437.585,True,0.0,570.0
2023-11-08,low,434.51,False,,
2023-11-08,close,436.87,True,35.0,605.0
2023-11-09,poc,436.88,True,36.0,606.0
2023-11-09,vah,437.68,True,3.0,573.0
2023-11-09,val,436.38,True,42.0,612.0
2023-11-09,high,438.09,True,0.0,570.0
2023-11-09,low,434.87,True,270.0,840.0
2023-11-09,close,437.2,True,9.0,579.0
2023-11-10,poc,433.88,True,203.0,773.0
2023-11-10,vah,436.98,True,150.0,720.0
2023-11-10,val,433.43,False,,
2023-11-10,high,438.47,True,186.0,756.0
2023-11-10,low,433.4,False,,
2023-11-10,close,433.87,True,203.0,773.0
2023-11-13,poc,440.57,True,119.0,689.0
2023-11-13,vah,440.93,True,135.0,705.0
2023-11-13,val,436.57,False,,
2023-11-13,high,440.93,True,135.0,705.0
2023-11-13,low,433.8335,False,,
2023-11-13,close,440.6,True,123.0,693.0
2023-11-14,poc,440.53,False,,
2023-11-14,vah,441.13,False,,
2023-11-14,val,439.68,False,,
2023-11-14,high,441.33,False,,
2023-11-14,low,438.42,False,,
2023-11-14,close,440.2,False,,
2023-11-15,poc,448.88,True,225.0,795.0
2023-11-15,vah,449.57,True,22.0,592.0
2023-11-15,val,448.07,False,,
2023-11-15,high,450.06,True,0.0,570.0
2023-11-15,low,446.09,False,,
2023-11-15,close,448.71,False,,
2023-11-16,poc,450.12,True,19.0,589.0
2023-11-16,vah,450.48,True,26.0,596.0
2023-11-16,val,449.43,True,0.0,570.0
2023-11-16,high,451.38,False,,
2023-11-16,low,448.8,True,72.0,642.0
2023-11-16,close,449.63,True,1.0,571.0
2023-11-17,poc,449.12,False,,
2023-11-17,vah,449.98,True,2.0,572.0
2023-11-17,val,448.78,False,,
2023-11-17,high,450.56,True,0.0,570.0
2023-11-17,low,448.12,False,,
2023-11-17,close,450.21,True,0.0,570.0
2023-11-20,poc,449.88,False,,
2023-11-20,vah,450.73,True,0.0,570.0
2023-11-20,val,449.77,False,,
2023-11-20,high,451.42,True,5.0,575.0
2023-11-20,low,449.29,False,,
2023-11-20,close,450.78,True,0.0,570.0
2023-11-21,poc,454.88,False,,
2023-11-21,vah,455.12,False,,
2023-11-21,val,452.73,True,15.0,585.0
2023-11-21,high,455.125,False,,
2023-11-21,low,450.52,False,,
2023-11-21,close,454.24,False,,
2023-11-22,poc,453.08,False,,
2023-11-22,vah,453.43,False,,
2023-11-22,val,452.78,False,,
2023-11-22,high,454.131,True,31.0,601.0
2023-11-22,low,451.9599,False,,
2023-11-22,close,453.27,False,,
2023-11-24,poc,455.18,True,1.0,571.0
2023-11-24,vah,455.58,False,,
2023-11-24,val,454.73,True,1.0,571.0
2023-11-24,high,456.38,False,,
2023-11-24,low,453.8895,False,,
2023-11-24,close,455.03,True,0.0,570.0
2023-11-27,poc,454.98,True,0.0,570.0
2023-11-27,vah,455.13,True,0.0,570.0
