config,direction,horizon,target,stop,n,hit,stop_rate,timeout,expectancy,r_multiple
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.3,1.5,7119,0.6481247366203119,0.07206068268015171,0.27981458069953646,0.086346396965866,0.05756426464391067
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.4,0.15,7119,0.23795476892822026,0.732968113499087,0.029077117572692796,-0.014763309453574928,-0.09842206302383286
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.4,0.2,7119,0.29034976822587444,0.6606264924848996,0.049023739289226015,-0.015985391206630138,-0.07992695603315068
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.4,0.25,7119,0.33192864166315494,0.6021913190054783,0.06588003933136677,-0.01777637308610759,-0.07110549234443037
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.4,0.3,7119,0.36788874841972186,0.5513414805450204,0.08076977103525776,-0.018246944795617344,-0.060823149318724484
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.4,0.5,7119,0.4587722994802641,0.396684927658379,0.14454277286135694,-0.014833544037083847,-0.029667088074167694
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.4,0.75,7119,0.5134148054502037,0.25972748981598537,0.22685770473381092,0.010570304818092428,0.01409373975745657
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.4,1.0,7119,0.5389801938474504,0.1778339654445849,0.2831858407079646,0.03775811209439531,0.03775811209439531
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.4,1.5,7119,0.5586458772299481,0.08638853771597134,0.35496558505408066,0.09387554431802222,0.06258369621201482
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.5,0.15,7119,0.19539261132181487,0.7642927377440651,0.04031465093411996,-0.016947605000702342,-0.11298403333801561
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.5,0.2,7119,0.24104509060261273,0.6954628459053238,0.06349206349206349,-0.0185700238797584,-0.092850119398792
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.5,0.25,7119,0.2757409748560191,0.6395561174322236,0.08470290771175727,-0.022018541930046355,-0.08807416772018542
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.5,0.3,7119,0.3058013765978368,0.5891276864728192,0.10507093692934401,-0.023837617642927383,-0.07945872547642462
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.5,0.5,7119,0.38727349346818374,0.4284309594044107,0.18429554712740553,-0.020578732968113498,-0.041157465936226996
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.5,0.75,7119,0.43812333192864167,0.2827644332069111,0.27911223486444725,0.006988341059137519,0.009317788078850026
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.5,1.0,7119,0.46242449782272793,0.1955330804888327,0.3420424216884394,0.03567916842253126,0.03567916842253126
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.5,1.5,7119,0.48166877370417194,0.09622137940722011,0.422109846888608,0.0965023177412558,0.06433487849417054
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.75,0.15,7119,0.1262817811490378,0.802078943671864,0.07163927517909818,-0.025600505689001265,-0.1706700379266751
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.75,0.2,7119,0.15676359039190899,0.7384464110127827,0.10478999859530833,-0.03011658940862482,-0.15058294704312408
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.75,0.25,7119,0.18036241045090604,0.6860514117151285,0.13358617783396545,-0.036241045090602615,-0.14496418036241046
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.75,0.3,7119,0.20213513133867117,0.6373086107599382,0.16055625790139064,-0.039591234723978075,-0.13197078241326027
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.75,0.5,7119,0.25986795898300324,0.4723978086809945,0.26773423233600224,-0.04129793510324484,-0.08259587020648967
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.75,0.75,7119,0.29638994240764155,0.3183031324624245,0.385306925129934,-0.01643489254108723,-0.021913190054782972
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.75,1.0,7119,0.3171793791262818,0.22292456805731142,0.4598960528164068,0.014959966287399916,0.014959966287399916
SPY_step_5.00_morning_0930_1115_ALL,fade,15,0.75,1.5,7119,0.3329119258322798,0.11279674111532519,0.554291333052395,0.08048883270122208,0.05365922180081472
SPY_step_5.00_morning_0930_1115_ALL,fade,15,1.0,0.15,7119,0.08723135271807839,0.8162663295406658,0.0965023177412558,-0.03520859671302149,-0.23472397808680995
SPY_step_5.00_morning_0930_1115_ALL,fade,15,1.0,0.2,7119,0.10928501193987919,0.7555836493889592,0.13513133867116167,-0.04183171793791262,-0.20915858968956308
SPY_step_5.00_morning_0930_1115_ALL,fade,15,1.0,0.25,7119,0.12445568197780588,0.7047338109285012,0.17081050709369294,-0.051727770754319426,-0.2069110830172777
SPY_step_5.00_morning_0930_1115_ALL,fade,15,1.0,0.3,7119,0.13751931451046495,0.6569742941424357,0.2055063913470993,-0.059572973732265756,-0.19857657910755253
SPY_step_5.00_morning_0930_1115_ALL,fade,15,1.0,0.5,7119,0.1781149037786206,0.4916420845624385,0.3302430116589409,-0.06770613850259868,-0.13541227700519737
SPY_step_5.00_morning_0930_1115_ALL,fade,15,1.0,0.75,7119,0.20775389801938474,0.3350189633375474,0.45722713864306785,-0.043510324483775814,-0.05801376597836775
SPY_step_5.00_morning_0930_1115_ALL,fade,15,1.0,1.0,7119,0.22306503722432927,0.23640960809102401,0.5405253546846467,-0.013344570866694761,-0.013344570866694761
SPY_step_5.00_morning_0930_1115_ALL,fade,15,1.0,1.5,7119,0.23584773142295265,0.12038207613428853,0.6437701924427588,0.05527461722151988,0.03684974481434659
SPY_step_5.00_morning_0930_1115_ALL,fade,15,1.5,0.15,7119,0.04129793510324484,0.8273633937350752,0.13133867116168002,-0.062157606405394014,-0.4143840427026268
SPY_step_5.00_morning_0930_1115_ALL,fade,15,1.5,0.2,7119,0.05099030762747577,0.7689282202556539,0.18008147211687034,-0.07730018260991711,-0.38650091304958556
SPY_step_5.00_morning_0930_1115_ALL,fade,15,1.5,0.25,7119,0.05815423514538559,0.7196235426323921,0.2222222222222222,-0.09267453294001966,-0.37069813176007865
SPY_step_5.00_morning_0930_1115_ALL,fade,15,1.5,0.3,7119,0.0660205084983846,0.6735496558505408,0.2604298356510746,-0.10303413400758533,-0.3434471133586178
SPY_step_5.00_morning_0930_1115_ALL,fade,15,1.5,0.5,7119,0.08919792105632814,0.5076555696024723,0.4031465093411996,-0.12003090321674392,-0.24006180643348785
SPY_step_5.00_morning_0930_1115_ALL,fade,15,1.5,0.75,7119,0.10464952942829049,0.3497682258744206,0.545582244697289,-0.10535187526337969,-0.1404691670178396
SPY_step_5.00_morning_0930_1115_ALL,fade,15,1.5,1.0,7119,0.11406096361848574,0.24848995645455824,0.637449079926956,-0.07739851102682961,-0.07739851102682961
SPY_step_5.00_morning_0930_1115_ALL,fade,15,1.5,1.5,7119,0.12178676780446691,0.12656271948307346,0.7516505127124596,-0.007163927517909819,-0.004775951678606546
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.15,0.15,7119,0.42815002107037503,0.5662312122489114,0.0056187666807135835,-0.020712178676780445,-0.13808119117853632
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.15,0.2,7119,0.5086388537715971,0.4806854895350471,0.010675656693355809,-0.019841269841269858,-0.09920634920634928
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.15,0.25,7119,0.5703048180924287,0.41564826520578735,0.014046916701783959,-0.018366343587582525,-0.0734653743503301
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.15,0.3,7119,0.6228402865571007,0.3573535608933839,0.01980615254951538,-0.01378002528445005,-0.0459334176148335
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.15,0.5,7119,0.7376035960106757,0.2220817530552044,0.04031465093411996,-0.000400337126000846,-0.000800674252001692
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.15,0.75,7119,0.7904200028093833,0.13794072201151847,0.07163927517909818,0.015107458912768641,0.020143278550358187
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.15,1.0,7119,0.8105070936929344,0.0929905885658098,0.0965023177412558,0.028585475488130355,0.028585475488130355
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.15,1.5,7119,0.8246944795617362,0.04396684927658379,0.13133867116168002,0.05775389801938474,0.03850259867958983
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.2,0.15,7119,0.38418317179379124,0.6058435173479422,0.00997331085826661,-0.014039893243433056,-0.09359928828955372
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.2,0.2,7119,0.4587722994802641,0.5231071779744346,0.018120522545301308,-0.01286697569883411,-0.06433487849417055
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.2,0.25,7119,0.5155218429554713,0.4586318303132462,0.025846326731282482,-0.011553588987217306,-0.046214355948869225
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.2,0.3,7119,0.5627194830734654,0.4024441635061104,0.03483635342042422,-0.008189352437140042,-0.027297841457133473
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.2,0.5,7119,0.6756566933558084,0.2608512431521281,0.06349206349206349,0.004705717095097626,0.009411434190195252
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.2,0.75,7119,0.729456384323641,0.1657536170810507,0.10478999859530833,0.021576064053940178,0.02876808540525357
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.2,1.0,7119,0.7506672285433348,0.11420143278550358,0.13513133867116167,0.03593201292316336,0.03593201292316336
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.2,1.5,7119,0.7665402444163506,0.053378283466779045,0.18008147211687034,0.07324062368310157,0.048827082455401044
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.3,0.15,7119,0.3118415507796039,0.6690546425059699,0.019103806714426182,-0.0068057311420143185,-0.04537154094676212
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.3,0.2,7119,0.3773001826099171,0.5895490939738728,0.03315072341621014,-0.004719764011799429,-0.023598820058997143
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.3,0.25,7119,0.4259025143980896,0.5285854754881304,0.045512010113780026,-0.0043756145526057,-0.0175024582104228
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.3,0.3,7119,0.46776232616940583,0.47394296951819076,0.058294704312403425,-0.0018541930046354729,-0.006180643348784909
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.3,0.5,7119,0.5742379547689282,0.32069110830172776,0.10507093692934401,0.011925832279814561,0.023851664559629122
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.3,0.75,7119,0.6315493749122068,0.20789436718640258,0.16055625790139064,0.033544037083860084,0.044725382778480115
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.3,1.0,7119,0.6536030341340076,0.1408905745188931,0.2055063913470993,0.05519033572130915,0.05519033572130915
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.3,1.5,7119,0.6720044950133446,0.06756566933558084,0.2604298356510746,0.10025284450063211,0.06683522966708808
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.4,0.15,7119,0.2647843798286276,0.7054361567635904,0.02977946340778199,9.83284169124941e-05,0.0006555227794166273
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.4,0.2,7119,0.31774125579435314,0.6333754740834386,0.048883270122208174,0.00042140750105351877,0.002107037505267594
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.4,0.25,7119,0.36072482090181207,0.5740974856019104,0.06517769349627757,0.0007655569602472321,0.0030622278409889285
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.4,0.3,7119,0.39626352015732547,0.5229667088074168,0.08076977103525776,0.0016153954207051872,0.005384651402350624
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.4,0.5,7119,0.4907992695603315,0.3636746734091867,0.1455260570304818,0.01448237111953928,0.02896474223907856
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.4,0.75,7119,0.544598960528164,0.23935946059839866,0.21604157887343728,0.038319988762466665,0.051093318349955556
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.4,1.0,7119,0.5660907430818936,0.1625228262396404,0.2713864306784661,0.063913470993117,0.063913470993117
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.4,1.5,7119,0.5833684506250878,0.08034836353420424,0.336283185840708,0.11282483494872876,0.07521655663248585
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.5,0.15,7119,0.22137940722011518,0.7376035960106757,0.04101699676920916,4.916420845624705e-05,0.00032776138970831367
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.5,0.2,7119,0.266189071498806,0.6694760500070235,0.06433487849417054,-0.000800674252001692,-0.00400337126000846
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.5,0.25,7119,0.3041157465936227,0.6107599381935666,0.08512431521281079,-0.0006321112515802782,-0.0025284450063211127
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.5,0.3,7119,0.33445708666947604,0.5606124455681978,0.10493046776232617,-0.0009551903357213028,-0.003183967785737676
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.5,0.5,7119,0.42000280938334034,0.39570164348925413,0.18429554712740553,0.012150582947043125,0.02430116589408625
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.5,0.75,7119,0.4691670178395842,0.26309874982441356,0.26773423233600224,0.03725944655148195,0.0496792620686426
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.5,1.0,7119,0.4891136395561174,0.1806433487849417,0.3302430116589409,0.063913470993117,0.063913470993117
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.5,1.5,7119,0.5065318162663296,0.09032167439247085,0.4031465093411996,0.11778339654445849,0.07852226436297233
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.75,0.15,7119,0.13990729034976823,0.78283466779042,0.07725804185981178,-0.012494732406236822,-0.08329821604157882
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.75,0.2,7119,0.16912487708947885,0.7184997892962495,0.11237533361427167,-0.01685630004214075,-0.08428150021070374
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.75,0.25,7119,0.19497120382076133,0.6616097766540244,0.14341901952521421,-0.019174041297935103,-0.07669616519174041
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.75,0.3,7119,0.21702486304256216,0.6104789998595308,0.172496137097907,-0.020375052675937626,-0.06791684225312543
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.75,0.5,7119,0.2777075431942689,0.44318022194128387,0.27911223486444725,-0.0133094535749403,-0.0266189071498806
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.75,0.75,7119,0.3161960949571569,0.29849697991290913,0.385306925129934,0.01327433628318584,0.017699115044247787
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.75,1.0,7119,0.3333333333333333,0.20943952802359883,0.45722713864306785,0.04056047197640118,0.04056047197640118
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,0.75,1.5,7119,0.34892541087231355,0.10549234443039752,0.545582244697289,0.10345554150863885,0.06897036100575923
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,1.0,0.15,7119,0.09537856440511308,0.7988481528304537,0.10577328276443321,-0.024448658519454974,-0.1629910567963665
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,1.0,0.2,7119,0.1153251861216463,0.7371821885096221,0.14749262536873156,-0.032111251580278145,-0.16055625790139072
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,1.0,0.25,7119,0.13246242449782272,0.6823992133726647,0.18513836212951257,-0.03813737884534345,-0.1525495153813738
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,1.0,0.3,7119,0.14847590953785644,0.6325326590813316,0.21899143138081192,-0.041283888186543036,-0.13761296062181014
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,1.0,0.5,7119,0.19328557381654726,0.46467200449501334,0.3420424216884394,-0.039050428430959405,-0.07810085686191881
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,1.0,0.75,7119,0.22123893805309736,0.31886500913049587,0.4598960528164068,-0.017909818794774546,-0.02387975839303273
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,1.0,1.0,7119,0.23514538558786346,0.22432925972748982,0.5405253546846467,0.010816125860373648,0.010816125860373648
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,1.0,1.5,7119,0.24778761061946902,0.11476330945357494,0.637449079926956,0.07564264643910662,0.05042843095940441
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,1.5,0.15,7119,0.043404972608512435,0.8113499086950414,0.14524511869644613,-0.056595027391487564,-0.3773001826099171
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,1.5,0.2,7119,0.051973591796600646,0.7517909818794775,0.1962354263239219,-0.07239780868099453,-0.3619890434049726
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,1.5,0.25,7119,0.06222784098890294,0.6992555134148054,0.23851664559629163,-0.08147211687034696,-0.32588846748138783
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,1.5,0.3,7119,0.06981317600786627,0.6503722432925972,0.27981458069953646,-0.09039190897597978,-0.30130636325326593
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,1.5,0.5,7119,0.09467621857002388,0.4832139345413682,0.422109846888608,-0.09959263941564826,-0.19918527883129653
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,1.5,0.75,7119,0.11209439528023599,0.333614271667369,0.554291333052395,-0.08206911083017278,-0.10942548110689704
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,1.5,1.0,7119,0.11982019946621716,0.23640960809102401,0.6437701924427588,-0.056679308891698275,-0.056679308891698275
SPY_step_5.00_morning_0930_1115_ALL,momentum,15,1.5,1.5,7119,0.12614131198201994,0.12220817530552044,0.7516505127124596,0.0058997050147492625,0.003933136676499509
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.15,0.15,22473,0.44586837538379387,0.5495038490633204,0.004627775552885685,-0.015545321051928978,-0.10363547367952652
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.15,0.2,22473,0.5223601655319717,0.46633738263694213,0.011302451831086193,-0.01491345169759267,-0.07456725848796335
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.15,0.25,22473,0.574645129711209,0.4058648155564455,0.019490054732345483,-0.015269434432430031,-0.061077737729720125
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.15,0.3,22473,0.6164731010545988,0.35500378231655766,0.028523116628843503,-0.014030169536777475,-0.046767231789258255
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.15,0.5,22473,0.7080941574333645,0.21915187113425,0.07275397143238553,-0.00336181195212033,-0.00672362390424066
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.15,0.75,22473,0.7521915187113425,0.12855426511814178,0.11925421617051574,0.016413028968095045,0.021884038624126727
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.15,1.0,22473,0.7693231878253904,0.08165353980331953,0.14902327237128998,0.03374493837048903,0.03374493837048903
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.15,1.5,22473,0.7812041116005873,0.037823165576469545,0.18097272282294308,0.0604458683753838,0.0402972455835892
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.2,0.15,22473,0.3926489565256085,0.5975170204245094,0.00983402304988208,-0.011097761758554694,-0.07398507839036463
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.2,0.2,22473,0.46179860276776574,0.5167534374582833,0.021447959773950965,-0.010990966938103502,-0.05495483469051751
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.2,0.25,22473,0.5107017309660481,0.45507942864771056,0.03421884038624127,-0.011629510968718013,-0.04651804387487205
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.2,0.3,22473,0.5505717972678326,0.40150402705468785,0.04792417567747964,-0.01033684866283984,-0.03445616220946613
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.2,0.5,22473,0.6410359097583768,0.2523917589996885,0.10657233124193477,0.0020113024518310985,0.004022604903662197
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.2,0.75,22473,0.6854002580874827,0.15013571841765674,0.1644640234948605,0.02447826280425401,0.03263768373900535
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.2,1.0,22473,0.7025764250433854,0.09664931250834334,0.20077426244827126,0.04386597250033374,0.04386597250033374
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.2,1.5,22473,0.7151248164464024,0.044497841854670046,0.2403773416989276,0.0762782005072754,0.05085213367151694
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.3,0.15,22473,0.30627864548569395,0.667156142927068,0.02656521158723802,-0.008189827793352011,-0.054598851955680074
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.3,0.2,22473,0.36301339385039827,0.5883504650024474,0.048636141147154366,-0.00876607484537,-0.043830374226849995
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.3,0.25,22473,0.4050193565612068,0.5245850576247052,0.07039558581408802,-0.00964045743781427,-0.03856182975125708
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.3,0.3,22473,0.43972767320784945,0.46847327904596625,0.0917990477461843,-0.008623681751435063,-0.02874560583811688
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.3,0.5,22473,0.5216037022204423,0.3039647577092511,0.1744315400703066,0.004498731811507138,0.008997463623014276
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.3,0.75,22473,0.5626752102523027,0.18404307391091532,0.25328171583678194,0.03077025764250434,0.041027010190005785
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.3,1.0,22473,0.5801183642593334,0.1192987140123704,0.3005829217282962,0.05473679526542962,0.05473679526542962
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.3,1.5,22473,0.5930672362390425,0.05539981310906421,0.3515329506518934,0.09482045120811639,0.06321363413874426
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.4,0.15,22473,0.2403773416989276,0.7096070840564233,0.050015574244649134,-0.010290125928892429,-0.06860083952594953
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.4,0.2,22473,0.28621011880923775,0.6334712766430828,0.08031860454767943,-0.012210207804921465,-0.061051039024607325
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.4,0.25,22473,0.32158590308370044,0.5698393627909046,0.10857473412539492,-0.013825479464245977,-0.055301917856983906
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.4,0.3,22473,0.35157744849374806,0.5125261424820896,0.13589640902416233,-0.013126863347127664,-0.04375621115709222
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.4,0.5,22473,0.42348596093089486,0.34031949450451654,0.2361945445645886,-0.0007653628799003168,-0.0015307257598006336
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.4,0.75,22473,0.46211008766074846,0.20896186534953054,0.328928046989721,0.02812263605215147,0.037496848069535293
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.4,1.0,22473,0.47950874382592445,0.136074400391581,0.38441685578249457,0.05572909713878879,0.05572909713878879
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.4,1.5,22473,0.49241311796377873,0.06354291816846883,0.4440439638677524,0.10165086993280828,0.06776724662187218
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.5,0.15,22473,0.1934321185422507,0.7351933431228586,0.07137453833489076,-0.013562942197303418,-0.09041961464868946
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.5,0.2,22473,0.2310327949094469,0.6615494148533796,0.1074177902371735,-0.01679348551595248,-0.08396742757976239
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.5,0.25,22473,0.2598228985894184,0.5986739643127308,0.14150313709785076,-0.0197570417834735,-0.079028167133894
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.5,0.3,22473,0.28443020513505096,0.5414942375294798,0.17407555733546923,-0.020233168691318464,-0.06744389563772822
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.5,0.5,22473,0.34588172473635026,0.3632358830596716,0.2908823922039781,-0.00867707916166066,-0.01735415832332132
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.5,0.75,22473,0.3801895608063009,0.22547056467761314,0.394339874516086,0.020991856894940597,0.027989142526587463
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.5,1.0,22473,0.3966092644506741,0.14728785653895787,0.456102879010368,0.05101677568637921,0.05101677568637921
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.5,1.5,22473,0.4088461709607084,0.06910514840030259,0.522048680638989,0.10076536287990033,0.06717690858660022
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.75,0.15,22473,0.11355849241311797,0.767098295732657,0.11934321185422507,-0.02989587505006007,-0.19930583366706714
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.75,0.2,22473,0.13732033996351176,0.6960797401326035,0.16659991990388467,-0.036225693053886905,-0.18112846526943452
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.75,0.25,22473,0.15560895296578117,0.6346727183731589,0.20971832866105994,-0.04196146486895386,-0.16784585947581543
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.75,0.3,22473,0.17185066524273573,0.5781159613758733,0.250033373381391,-0.04454678948071018,-0.14848929826903395
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.75,0.5,22473,0.2135006452187069,0.39514083566947,0.39135851911182307,-0.037444933920704845,-0.07488986784140969
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.75,0.75,22473,0.23837493881546745,0.24909891870244294,0.5125261424820896,-0.00804298491523161,-0.01072397988697548
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.75,1.0,22473,0.25141280647888575,0.16486450407155254,0.5837226894495617,0.023695100787611802,0.023695100787611802
SPY_step_5.00_rth_0930_1600_ALL,fade,15,0.75,1.5,22473,0.2612023316869132,0.07929515418502203,0.6595025141280648,0.07695901748765185,0.05130601165843457
SPY_step_5.00_rth_0930_1600_ALL,fade,15,1.0,0.15,22473,0.07155252970230944,0.7790682151915632,0.14937925510612735,-0.04530770257642504,-0.30205135050950027
SPY_step_5.00_rth_0930_1600_ALL,fade,15,1.0,0.2,22473,0.08717127219329862,0.7096070840564233,0.20322164375027812,-0.05475014461798603,-0.27375072308993015
SPY_step_5.00_rth_0930_1600_ALL,fade,15,1.0,0.25,22473,0.09856271970809416,0.648956525608508,0.25248075468339787,-0.06367641169403283,-0.25470564677613133
SPY_step_5.00_rth_0930_1600_ALL,fade,15,1.0,0.3,22473,0.10835224491612157,0.593245227606461,0.29840252747741736,-0.06962132336581675,-0.23207107788605585
SPY_step_5.00_rth_0930_1600_ALL,fade,15,1.0,0.5,22473,0.13602990254972633,0.40938014506296444,0.4545899523873092,-0.06866016998175588,-0.13732033996351176
SPY_step_5.00_rth_0930_1600_ALL,fade,15,1.0,0.75,22473,0.1543630133938504,0.2602678770079651,0.5853691095981844,-0.040837894362123435,-0.05445052581616458
SPY_step_5.00_rth_0930_1600_ALL,fade,15,1.0,1.0,22473,0.16361856449962175,0.17371957460063187,0.6626618608997463,-0.010101010101010102,-0.010101010101010102
SPY_step_5.00_rth_0930_1600_ALL,fade,15,1.0,1.5,22473,0.17122769545677036,0.08392292973790771,0.744849374805322,0.04534330084990878,0.03022886723327252
SPY_step_5.00_rth_0930_1600_ALL,fade,15,1.5,0.15,22473,0.031148489298269032,0.7870333288835492,0.18181818181818182,-0.07133226538512881,-0.47554843590085877
SPY_step_5.00_rth_0930_1600_ALL,fade,15,1.5,0.2,22473,0.03777866773461487,0.719218617897032,0.24300271436835313,-0.0871757219774841,-0.4358786098874205
