config,direction,horizon,target,stop,n,hit,stop_rate,timeout,expectancy,r_multiple
SPY_morning_0930_1115_BASELINE,momentum,15,0.75,1.0,8223,0.2697312416393044,0.15748510276054967,0.5727836556001459,0.04481332846892862,0.04481332846892862
SPY_morning_0930_1115_BASELINE,momentum,15,0.75,1.5,8223,0.2775142891888605,0.070777088653776,0.6517086221573635,0.10197008391098139,0.06798005594065426
SPY_morning_0930_1115_BASELINE,momentum,15,1.0,0.15,8223,0.07941140702906482,0.7858445822692448,0.13474401070169037,-0.038465280311321896,-0.2564352020754793
SPY_morning_0930_1115_BASELINE,momentum,15,1.0,0.2,8223,0.09753131460537516,0.716891645384896,0.1855770400097288,-0.04584701447160404,-0.22923507235802018
SPY_morning_0930_1115_BASELINE,momentum,15,1.0,0.25,8223,0.10786817463212939,0.6591268393530342,0.23300498601483643,-0.05691353520612915,-0.2276541408245166
SPY_morning_0930_1115_BASELINE,momentum,15,1.0,0.3,8223,0.11942113583850177,0.6011188130852487,0.27946005107624955,-0.06091450808707283,-0.20304836029024276
SPY_morning_0930_1115_BASELINE,momentum,15,1.0,0.5,8223,0.14532409096436824,0.41578499331144353,0.43889091572418826,-0.06256840569135352,-0.12513681138270705
SPY_morning_0930_1115_BASELINE,momentum,15,1.0,0.75,8223,0.1635656086586404,0.261461753617901,0.5749726377234586,-0.032530706554785356,-0.043374275406380475
SPY_morning_0930_1115_BASELINE,momentum,15,1.0,1.0,8223,0.17147026632615833,0.16660586160768576,0.6619238720661559,0.004864404718472577,0.004864404718472577
SPY_morning_0930_1115_BASELINE,momentum,15,1.0,1.5,8223,0.17730755198832543,0.07442539219263043,0.7482670558190442,0.06566946369937979,0.04377964246625319
SPY_morning_0930_1115_BASELINE,momentum,15,1.5,0.15,8223,0.03599659491669707,0.7954517815882282,0.1685516234950748,-0.06532287486318862,-0.4354858324212575
SPY_morning_0930_1115_BASELINE,momentum,15,1.5,0.2,8223,0.04244193116867323,0.7282013863553448,0.229356682475982,-0.08197738051805913,-0.4098869025902956
SPY_morning_0930_1115_BASELINE,momentum,15,1.5,0.25,8223,0.047549556123069436,0.6706798005594066,0.281770643317524,-0.09634561595524747,-0.3853824638209899
SPY_morning_0930_1115_BASELINE,momentum,15,1.5,0.3,8223,0.052049130487656574,0.6141310957071628,0.3338197738051806,-0.10616563298066399,-0.35388544326888
SPY_morning_0930_1115_BASELINE,momentum,15,1.5,0.5,8223,0.06421014228383802,0.42697312416393046,0.5088167335522316,-0.1171713486562082,-0.2343426973124164
SPY_morning_0930_1115_BASELINE,momentum,15,1.5,0.75,8223,0.07345251124893591,0.2709473428189225,0.6556001459321416,-0.09303174024078803,-0.12404232032105071
SPY_morning_0930_1115_BASELINE,momentum,15,1.5,1.0,8223,0.07783047549556123,0.17414568892131826,0.7480238355831205,-0.05739997567797641,-0.05739997567797641
SPY_morning_0930_1115_BASELINE,momentum,15,1.5,1.5,8223,0.08062750820868296,0.07795208561352304,0.841420406177794,0.004013133892739876,0.0026754225951599177
SPY_rth_0930_1600_BASELINE,fade,15,0.15,0.15,31591,0.46187205216675636,0.5320502674812446,0.0060776803519989875,-0.010526732297173236,-0.07017821531448824
SPY_rth_0930_1600_BASELINE,fade,15,0.15,0.2,31591,0.5391408945585768,0.4465512329460922,0.014307872495330949,-0.008439112405431938,-0.04219556202715969
SPY_rth_0930_1600_BASELINE,fade,15,0.15,0.25,31591,0.589883194580735,0.3847614827007692,0.025355322718495773,-0.0077078914880820484,-0.030831565952328194
SPY_rth_0930_1600_BASELINE,fade,15,0.15,0.3,31591,0.6293881168687284,0.3312019245987781,0.03940995853249343,-0.004952359849324183,-0.016507866164413944
SPY_rth_0930_1600_BASELINE,fade,15,0.15,0.5,31591,0.7061188313127157,0.19318793327213446,0.10069323541514988,0.009323858060840105,0.01864771612168021
SPY_rth_0930_1600_BASELINE,fade,15,0.15,0.75,31591,0.7387230540343769,0.10423854895381596,0.15703839701180716,0.03262954638979455,0.043506061853059406
SPY_rth_0930_1600_BASELINE,fade,15,0.15,1.0,31591,0.7489474850432085,0.06340413408882277,0.18764838086796873,0.048937988667658514,0.048937988667658514
SPY_rth_0930_1600_BASELINE,fade,15,0.15,1.5,31591,0.7556899116837074,0.02522870437782913,0.2190813839384635,0.07551043018581241,0.05034028679054161
SPY_rth_0930_1600_BASELINE,fade,15,0.2,0.15,31591,0.4003355386027666,0.5857047893387357,0.013959672058497673,-0.0077886106802570266,-0.05192407120171351
SPY_rth_0930_1600_BASELINE,fade,15,0.2,0.2,31591,0.47016555348042166,0.5011870469437498,0.02864739957582856,-0.006204298692665633,-0.03102149346332816
SPY_rth_0930_1600_BASELINE,fade,15,0.2,0.25,31591,0.5173308853787472,0.43705485739609384,0.04561425722515906,-0.0057975372732740225,-0.02319014909309609
SPY_rth_0930_1600_BASELINE,fade,15,0.2,0.3,31591,0.5546199867050742,0.3796017853186034,0.06577822797632236,-0.0029565382545661623,-0.009855127515220542
SPY_rth_0930_1600_BASELINE,fade,15,0.2,0.5,31591,0.6279636605362287,0.22655186603779556,0.14548447342597576,0.012316799088347959,0.024633598176695918
SPY_rth_0930_1600_BASELINE,fade,15,0.2,0.75,31591,0.6604096103320566,0.12300971795764616,0.21658067171029724,0.03982463359817671,0.05309951146423561
SPY_rth_0930_1600_BASELINE,fade,15,0.2,1.0,31591,0.6715520243107214,0.0751796397708208,0.25326833591845777,0.05913076509132348,0.05913076509132348
SPY_rth_0930_1600_BASELINE,fade,15,0.2,1.5,31591,0.6784527238770536,0.030293438004494952,0.29125383811845146,0.0902503877686683,0.0601669251791122
SPY_rth_0930_1600_BASELINE,fade,15,0.3,0.15,31591,0.30771422240511537,0.6552499129498908,0.037035864644993824,-0.005973220220949013,-0.03982146813966009
SPY_rth_0930_1600_BASELINE,fade,15,0.3,0.2,31591,0.3639960748314393,0.5707321705549049,0.0652717546136558,-0.004947611661549181,-0.024738058307745905
SPY_rth_0930_1600_BASELINE,fade,15,0.3,0.25,31591,0.40397581589693266,0.5030546674685829,0.09296951663448451,-0.004570922098065908,-0.01828368839226363
SPY_rth_0930_1600_BASELINE,fade,15,0.3,0.3,31591,0.434047671805261,0.4416447722452597,0.12430755594947929,-0.0022791301319996203,-0.007597100439998734
SPY_rth_0930_1600_BASELINE,fade,15,0.3,0.5,31591,0.4984964072045836,0.268019372606122,0.2334842201892944,0.015539235858314066,0.03107847171662813
